user_id,user_x_m,user_y_m,request_weight,request_probability,is_daily_active,region,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m
37,33.09932224953948,967.2360654569723,0.0,0.0,False,tokyo,6,304.3546823051005,7,370.3884434073132
38,435.0653628393587,789.914653377985,0.0,0.0,False,tokyo,8,124.2351373386285,9,193.10499258486837
39,151.12842170516072,211.08409805635742,0.0,0.0,False,tokyo,0,139.66019114539435,1,156.96839217257852
40,982.2655676294759,988.2785783852175,0.0,0.0,False,tokyo,11,327.6430803663723,10,395.8581661406141
41,581.0570354357712,854.7284043313438,0.0,0.0,False,tokyo,9,187.75147092158505,8,249.312383705195
42,493.92754867403363,596.6443494100566,0.0,0.0,False,tokyo,8,104.2485746421984,9,114.29332464235512
43,478.43994060304493,849.8075726394604,0.0,0.0,False,tokyo,8,192.856098984806,9,211.0960320664988
44,484.2233244159199,332.2281347010897,0.0,0.0,False,tokyo,2,67.22775558924805,3,99.7796610870694
45,650.9105315679562,79.4724659490107,0.0,0.0,False,tokyo,3,262.2083708745432,4,272.5694630969959
46,902.2285924472011,708.3523846637244,0.0,0.0,False,tokyo,11,44.25784691524327,10,156.78044167222606
47,849.9337033274447,73.5258972665963,1.0,0.0005,True,tokyo,5,268.25329584558926,4,277.69531440661325
48,650.6530697357813,607.3093203383852,0.0,0.0,False,tokyo,9,89.47406855434953,10,116.758227341449
49,292.80078963040114,973.2259253669513,0.0,0.0,False,tokyo,7,309.2025629903987,8,330.45387155135205
50,866.6414985925878,964.987917657626,0.0,0.0,False,tokyo,11,302.3813729989717,10,319.6400401493336
51,353.2454983537292,336.2701657890016,0.0,0.0,False,tokyo,2,63.83831501889678,1,103.29727447806867
52,323.47961455651887,272.8490493904925,0.0,0.0,False,tokyo,1,94.9599421577435,2,111.19442141009003
53,751.1950590355525,927.3240695572606,0.0,0.0,False,tokyo,10,260.32414263544746,11,309.1803834673317
54,660.9258537093443,14.506368072333299,0.0,0.0,False,tokyo,3,327.65191979811055,4,330.98571783155006
55,148.94462202852876,994.3489486419325,0.0,0.0,False,tokyo,6,333.9251822661239,7,342.5923577576351
56,780.141344591207,117.49516667693804,0.0,0.0,False,tokyo,4,217.46620691542904,5,255.8267813516033
57,238.3814394493703,936.7122985353242,0.0,0.0,False,tokyo,7,269.9624324428799,6,311.2685588146772
58,807.4643414805802,443.9113417409836,0.0,0.0,False,tokyo,4,124.45701099424176,5,156.58690089246622
59,246.27640337685986,247.5605769833067,0.0,0.0,False,tokyo,1,85.52052488869161,0,184.27989283996374
60,152.05207622389105,415.0211643226309,0.0,0.0,False,tokyo,0,107.21781861085442,1,127.75471485972825
61,622.2022689081468,901.8306580616679,0.0,0.0,False,tokyo,9,237.91774064875105,10,267.8325848362841
62,208.33429194791586,510.4343598880601,0.0,0.0,False,tokyo,7,162.01490947176126,1,182.26075632556544
63,280.2293296154853,961.5805887468626,0.0,0.0,False,tokyo,7,296.127566490271,8,324.7829114098797
64,957.9912798844526,446.4747278749609,0.0,0.0,False,tokyo,5,120.31548667188713,11,224.1220607450752
65,771.6929804446906,210.9178017413582,1.0,0.0005,True,tokyo,4,123.8235138063311,5,190.5513240647254
66,338.8888895722072,255.1144312934981,0.0,0.0,False,tokyo,2,110.30642494885815,1,118.1837404303793
67,25.601130950670292,502.70968908521854,0.0,0.0,False,tokyo,6,174.02855061344866,0,179.15358979809375
68,941.0878632143483,709.7919786163778,1.0,0.0005,True,tokyo,11,48.6230692337392,10,194.84493623212623
69,513.104431304013,400.542838886097,0.0,0.0,False,tokyo,3,97.9194400796934,2,117.4653004127645
70,320.95279130064046,228.03154696806038,0.0,0.0,False,tokyo,1,126.69915045204823,2,142.27945189259356
71,506.34410549437735,209.56554755688416,0.0,0.0,False,tokyo,3,145.8303877845774,2,152.37596016603885
72,584.0686585863317,867.3950893764428,0.0,0.0,False,tokyo,9,200.3951011382114,10,260.81461729044094
73,754.4746736772099,695.6594380731544,0.0,0.0,False,tokyo,10,28.869304595574683,11,166.01775730217523
74,405.4688949903166,968.7772066144081,0.0,0.0,False,tokyo,8,301.9974318015627,7,339.4702634127255
75,866.8441262159594,817.9593389961881,0.0,0.0,False,tokyo,11,159.39148488164204,10,190.2855317907937
76,592.7461871757793,918.2290199908001,0.0,0.0,False,tokyo,9,251.38121703033346,10,296.9179849031401
77,753.6486902545712,731.4963147304693,0.0,0.0,False,tokyo,10,64.55067911243391,11,176.55346960297788
78,835.5223680678919,747.1440962186941,0.0,0.0,False,tokyo,11,115.00276487041346,10,116.47792435700205
79,695.8490897498411,696.0594510949273,1.0,0.0005,True,tokyo,10,62.33838784697236,9,115.56240987365439
80,466.40905476323303,581.9107347558994,0.0,0.0,False,tokyo,8,98.39429735699659,9,145.1475575456137
81,728.8962539961199,762.1613953294086,0.0,0.0,False,tokyo,10,97.69476315772528,9,173.3511337809709
82,693.8043703746172,487.04338845235196,0.0,0.0,False,tokyo,4,164.31891423121738,10,188.82722814243465
83,102.889720574873,80.13928864354524,0.0,0.0,False,tokyo,0,253.64175589251636,1,292.5405504545161
84,192.1697089764054,122.1216137291018,0.0,0.0,False,tokyo,1,218.66420913375785,0,237.46098448842326
85,555.910779109374,413.5541815467384,0.0,0.0,False,tokyo,3,85.31108072757765,2,160.57764700430184
86,369.5191851307018,233.08754372955676,0.0,0.0,False,tokyo,2,110.62064318492186,1,155.7797629100141
87,754.6394949735792,361.05230704561484,0.0,0.0,False,tokyo,4,28.28741512128954,5,165.75158078603266
88,556.7545989292291,475.7173151760201,0.0,0.0,False,tokyo,3,145.29467963610583,9,193.21329507302852
89,360.9751672261492,183.82632926133724,0.0,0.0,False,tokyo,2,159.34731227411686,1,185.92544683963717
90,604.7529435834232,845.2661698171398,0.0,0.0,False,tokyo,9,179.4700865566462,10,230.5797667007813
91,136.83553512891632,87.95965646566873,0.0,0.0,False,tokyo,0,250.88450490622148,1,269.9091811498487
92,555.097857956404,409.9904478504792,0.0,0.0,False,tokyo,3,82.2366273318985,2,158.10928951951084
93,428.332710371358,335.5246127777012,1.0,0.0005,True,tokyo,2,11.61051222119066,3,155.68776037314186
94,716.0685865288168,829.8328647620258,0.0,0.0,False,tokyo,10,166.53751977768536,9,209.65842075702028
95,295.3969800606435,612.714417909182,0.0,0.0,False,tokyo,7,70.76588317519543,8,133.1698872917991
96,502.8420484794849,804.8374792889286,0.0,0.0,False,tokyo,9,159.95556817982958,8,162.38235120812874
97,732.5919437395369,404.60172137317386,0.0,0.0,False,tokyo,4,73.93012267601074,3,164.9435426074489
98,640.5663482495218,371.35975997385606,0.0,0.0,False,tokyo,3,68.34634547317086,4,116.90621294096287
99,262.89854045446305,753.3328713596096,0.0,0.0,False,tokyo,7,87.29110506260258,8,176.636985117103
100,96.19174732446312,15.822496974601252,0.0,0.0,False,tokyo,0,317.45171384464015,1,352.50325816441557
101,241.62590868242285,983.0915365609301,0.0,0.0,False,tokyo,7,316.2024428919627,6,353.66090876823546
102,979.5942325175895,873.9088257934907,0.0,0.0,False,tokyo,11,215.88217080313035,10,308.32869689918067
103,572.6264316494576,655.6368635705136,1.0,0.0005,True,tokyo,9,16.07727982401195,8,156.04072256131863
104,186.4491358540674,794.8462281118532,0.0,0.0,False,tokyo,7,142.77034137426014,6,164.4578418664835
105,505.38402264540025,396.4142356676137,0.0,0.0,False,tokyo,3,101.00414437401363,2,108.78005673969045
106,130.88690262855584,54.19849412496458,0.0,0.0,False,tokyo,0,282.8841372745107,1,303.18016037268427
107,221.35177479706448,123.3653830040995,0.0,0.0,False,tokyo,1,211.58306513115838,0,251.1730205107936
108,505.5878208108522,243.79787982029376,0.0,0.0,False,tokyo,3,118.76652764876887,2,125.71722332508944
109,16.40657437372761,250.18963434938922,0.0,0.0,False,tokyo,0,106.26495657473224,1,247.83753782469012
110,133.0338669806016,330.79583238831333,0.0,0.0,False,tokyo,0,50.082394111034105,1,116.98689938780329
111,831.9017073596528,985.3419482764647,0.0,0.0,False,tokyo,10,328.4610818440477,11,329.7794900051217
112,59.834211957411675,455.438082550515,1.0,0.0005,True,tokyo,0,124.61034384946079,6,212.82645195214067
113,954.2371316290411,354.1932144362363,0.0,0.0,False,tokyo,5,41.979543194760275,4,204.33913969413805
114,987.6969487107417,496.96373610552035,0.0,0.0,False,tokyo,5,178.16220535587362,11,183.76614404938925
115,541.8330046087759,51.361831353664456,0.0,0.0,False,tokyo,3,284.7773051680651,2,308.0638522743563
116,293.0740018677446,217.01228345539704,1.0,0.0005,True,tokyo,1,123.72760413963259,2,169.7374543296409
117,367.9097796091502,726.3060945156841,0.0,0.0,False,tokyo,8,76.98741835342618,7,131.9845785468197
118,51.21777872411959,116.39571886895017,0.0,0.0,False,tokyo,0,218.92355787700853,1,293.99283341549665
119,166.84242492904576,541.0121188843918,0.0,0.0,False,tokyo,7,150.95737305505156,6,151.33571424479845
120,794.4376594223353,829.1706373059989,0.0,0.0,False,tokyo,10,167.88730106927272,11,203.87978716210353
121,395.37739069137336,266.4956101746968,0.0,0.0,False,tokyo,2,69.93118831644001,1,159.86688084236866
122,302.9251681820345,186.59554490857678,0.0,0.0,False,tokyo,1,155.67703073258173,2,185.5999238278768
123,797.6139714249107,291.3777985938526,0.0,0.0,False,tokyo,4,62.49215936336564,5,127.37819093540352
124,994.6583701009099,994.9487274932299,0.0,0.0,False,tokyo,11,336.7890639123498,10,408.55815887662885
125,972.286898302962,790.4701846113447,0.0,0.0,False,tokyo,11,134.8775511911292,10,253.40240300459854
126,934.7237447339347,258.23533851141644,0.0,0.0,False,tokyo,5,76.61225910667495,4,198.35364626485315
127,272.65700486349687,50.007754431347976,0.0,0.0,False,tokyo,1,283.8977825228171,2,317.67831417483444
128,49.60958550958028,900.3110062509694,0.0,0.0,False,tokyo,6,235.6882377584463,7,307.5554321703359
129,568.3238774922227,262.401661787504,0.0,0.0,False,tokyo,3,72.31781367854546,2,166.98215850098234
130,221.30251900963106,967.4181904544166,0.0,0.0,False,tokyo,7,301.78574282278265,6,330.72447130551967
131,227.5082438911673,566.8450985663718,0.0,0.0,False,tokyo,7,102.64932232625306,6,175.8227426520496
132,268.1167847110615,851.1794171097513,0.0,0.0,False,tokyo,7,185.06829975756165,8,236.82962120828586
133,374.6906984318573,720.4761326514692,0.0,0.0,False,tokyo,8,68.18924961122228,7,135.67412074077325
134,991.102567789761,556.3621576308063,0.0,0.0,False,tokyo,11,132.60738132384316,5,235.0205073582852
135,16.85538840544909,236.41500106084945,0.0,0.0,False,tokyo,0,117.06310974457202,1,252.3590139774082
136,541.7317096475061,718.6047882907213,0.0,0.0,False,tokyo,9,66.70579093191905,8,134.98538278687786
137,313.9468435102387,615.1402178302033,0.0,0.0,False,tokyo,7,82.3324711254419,8,115.3663298766239
138,104.66482065648874,370.9101243084764,0.0,0.0,False,tokyo,0,43.66396659903854,1,150.19817535474493
139,566.9926157458414,8.77839165348282,0.0,0.0,False,tokyo,3,324.66737199474017,2,357.2358270065896
140,120.52858676314892,820.217682407139,0.0,0.0,False,tokyo,6,157.74680036899042,7,200.59537643665263
141,750.8356993383034,437.49756650795257,0.0,0.0,False,tokyo,4,104.49769567216018,3,196.8600822406227
142,909.3847592272248,422.68600459538266,0.0,0.0,False,tokyo,5,90.09884457558758,4,182.01459110672684
143,836.6665297514166,738.5618447973497,0.0,0.0,False,tokyo,11,108.33388672745554,10,111.62370693741687
144,802.3631658745122,422.4004183378162,0.0,0.0,False,tokyo,4,103.10484764369325,5,146.16535911611246
145,138.0451961869076,575.55292381795,0.0,0.0,False,tokyo,6,106.73584854912052,7,144.55603010277247
146,987.2949764717498,190.55126024608305,0.0,0.0,False,tokyo,5,158.40908187884784,4,275.9111439635303
147,157.61534945309884,175.09615925677778,0.0,0.0,False,tokyo,0,174.6455647746857,1,182.94410779834897
148,110.32014875481988,124.82958365121843,0.0,0.0,False,tokyo,0,209.95550188268598,1,250.68981448535303
149,168.3944430138944,377.7114485343819,0.0,0.0,False,tokyo,1,93.05149413660807,0,96.39151688658052
150,912.5334418947389,107.26701314665665,0.0,0.0,False,tokyo,5,225.7991687567735,4,277.57599716850996
151,801.7236402849078,372.70663225747245,0.0,0.0,False,tokyo,4,64.41664636553871,5,122.86907045234643
152,820.8198914750068,761.4876661134607,0.0,0.0,False,tokyo,10,117.48504710451691,11,135.54295459557568
153,710.0759661873287,9.754523153133633,0.0,0.0,False,tokyo,4,325.8257430674542,3,346.96222784624047
154,582.4084503612722,956.4590679836992,0.0,0.0,False,tokyo,9,289.46344340562996,8,333.3864236721545
155,2.989503565974494,663.857721928494,0.0,0.0,False,tokyo,6,80.07217651030773,7,247.03048245117927
156,784.4573920760943,971.0713262094152,0.0,0.0,False,tokyo,10,305.9064701951989,11,332.10389873331906
157,187.33847987842822,91.26328177842747,0.0,0.0,False,tokyo,1,249.726063999099,0,263.29291543806704
158,400.67883004290275,614.7456464597808,0.0,0.0,False,tokyo,8,54.74393165159653,7,159.48237296643222
159,305.72825081246725,639.2892179881493,0.0,0.0,False,tokyo,7,62.23765241656827,8,114.67035190912036
160,121.79041340620344,104.16981376097279,0.0,0.0,False,tokyo,0,232.09470115970345,1,262.299356134818
161,402.7885583004944,53.89176513244853,0.0,0.0,False,tokyo,2,279.4698048914385,1,318.1913737335188
162,948.5312873651882,756.7136296488441,0.0,0.0,False,tokyo,11,94.76652812541806,10,216.94963662776323
163,209.72732057499988,737.1481367455415,0.0,0.0,False,tokyo,7,80.88664782855088,6,144.8467288860538
164,491.8852999090697,342.86725901115614,0.0,0.0,False,tokyo,2,75.53258199521952,3,92.6416794603556
165,139.63995471611835,821.736713569345,1.0,0.0005,True,tokyo,6,164.77722839180623,7,190.05996454093625
166,864.8848696178131,684.8075548583588,0.0,0.0,False,tokyo,11,56.020764771200405,10,115.26869712935839
167,249.17536936732398,168.12631516915278,0.0,0.0,False,tokyo,1,164.87574705026174,0,234.08884068675314
168,184.7823475490583,813.3221033498853,0.0,0.0,False,tokyo,7,160.19831497224413,6,178.2408600779625
169,187.77661545098545,794.6029690701487,0.0,0.0,False,tokyo,7,141.96572579412208,6,165.10801573782237
170,981.3163367223851,548.2210530951359,0.0,0.0,False,tokyo,11,134.60087935734666,5,224.34139205978406
171,984.837243280604,491.91141536289695,1.0,0.0005,True,tokyo,5,172.3950550972672,11,187.41192480622635
172,825.2499353471761,130.89730921356957,1.0,0.0005,True,tokyo,4,215.31035860398205,5,222.3692247506802
173,219.08392343529138,779.1878793989206,1.0,0.0005,True,tokyo,7,116.36977302625316,6,176.3659675265299
174,3.5359888196697664,784.7102727666659,0.0,0.0,False,tokyo,6,142.02196093446437,7,273.13040314454344
175,147.36042742829548,945.438487572872,0.0,0.0,False,tokyo,6,285.7800832469283,7,296.75389335200066
176,370.7596287634072,220.87290606583554,0.0,0.0,False,tokyo,2,121.28749781498034,1,164.78887442177904
177,957.708688338337,99.5527782711959,0.0,0.0,False,tokyo,5,236.80030671949856,4,311.81097986994166
178,395.680213811884,937.3767265746474,0.0,0.0,False,tokyo,8,271.21597953721056,7,307.12586828448343
179,214.6896811075336,885.1659370235813,0.0,0.0,False,tokyo,7,221.00496532355305,6,254.83043026212766
180,665.5657175370268,347.5712185574191,1.0,0.0005,True,tokyo,3,82.8570255776667,4,86.66797003628946
181,135.71830234223825,487.47829485595304,0.0,0.0,False,tokyo,0,163.22610999301065,6,187.1022768960169
182,946.8296989022355,680.1809497727487,0.0,0.0,False,tokyo,11,31.699983843927757,10,196.27279080160838
183,967.2048930182405,237.92961070533102,0.0,0.0,False,tokyo,5,107.04905612650865,4,236.1841118400404
184,411.7500944484444,868.7605051852529,0.0,0.0,False,tokyo,8,201.8287961637504,7,258.59310606953375
185,595.8115424556629,247.2785478321572,0.0,0.0,False,tokyo,3,86.53138099525334,4,177.2896633105108
186,337.4006122575356,434.5134663111227,0.0,0.0,False,tokyo,2,129.00017973427262,1,133.9546597378812
187,620.2388349546758,584.3874327172217,0.0,0.0,False,tokyo,9,90.21135977205864,10,154.67164755397832
188,703.0691338128717,925.0916252322397,0.0,0.0,False,tokyo,10,262.50458081425415,9,284.2336110349485
189,222.9527860554159,761.252710106943,0.0,0.0,False,tokyo,7,98.05674451391675,6,168.73160844126525
190,135.8893374066721,611.0998931090529,1.0,0.0005,True,tokyo,6,76.95520750239137,7,127.06716833197957
191,318.1653682844578,518.2846401363229,1.0,0.0005,True,tokyo,7,163.59332410810276,8,178.56243357921016
192,30.29627813543034,715.194839236291,0.0,0.0,False,tokyo,6,71.41725861015568,7,224.92769489361714
193,262.1083285452577,533.8623590561008,0.0,0.0,False,tokyo,7,133.68710878864323,1,201.22698354281877
194,835.7297939229784,374.35047644773135,0.0,0.0,False,tokyo,5,92.07740607993901,4,94.2814927792553
195,437.7660008489308,4.410074656914897,0.0,0.0,False,tokyo,2,329.245449214157,3,359.6605643446181
196,141.89743962919133,924.1204555852435,0.0,0.0,False,tokyo,6,263.7799027129197,7,278.92130115695267
197,832.2524835219829,130.55214279881122,0.0,0.0,False,tokyo,4,218.14467897210562,5,219.85852602867314
198,506.78487127372694,465.817503100783,0.0,0.0,False,tokyo,3,153.63158931073198,2,160.31784753908784
199,969.2054091015137,818.0952448494259,0.0,0.0,False,tokyo,11,159.5360991668072,10,265.4117058030164
200,159.27900571582776,787.4726711636612,0.0,0.0,False,tokyo,6,142.59085247764992,7,150.81101850069328
201,632.0634459175126,421.4561536427083,0.0,0.0,False,tokyo,3,100.67068069069599,4,148.22413775859474
202,772.341924842098,324.8699729197969,1.0,0.0005,True,tokyo,4,22.83801865947649,5,145.88479084205406
203,433.8098762920032,449.6075206893618,1.0,0.0005,True,tokyo,2,117.81292722902863,3,190.14307018859068
204,608.868998810955,85.03970612508938,0.0,0.0,False,tokyo,3,249.20428254825663,4,285.80680334367895
205,963.65122870443,133.83925677068441,0.0,0.0,False,tokyo,5,204.32580925051428,4,291.35124285500683
206,200.25841966543422,486.4285984753906,1.0,0.0005,True,tokyo,1,161.29029618765875,7,187.2972393356127
207,892.9790318279454,406.4660150208286,0.0,0.0,False,tokyo,5,77.60994917732894,4,159.86025410289244
208,798.2389482887041,42.75147994293138,0.0,0.0,False,tokyo,4,294.0675460344807,5,313.98552976580663
209,30.148087159795,167.38939283550891,0.0,0.0,False,tokyo,0,173.83957517280123,1,275.2485000592891
210,513.7801888599541,584.0733571145038,0.0,0.0,False,tokyo,9,108.66301107921835,8,127.4489429380527
211,663.9243149200375,503.0943248425153,0.0,0.0,False,tokyo,9,182.3539592777416,10,185.59969095064707
212,942.6140143381759,896.3127650653317,0.0,0.0,False,tokyo,11,230.62999354756084,10,298.83151559482263
213,621.8885082745685,98.58142503974499,0.0,0.0,False,tokyo,3,237.46074906322673,4,267.6225804784844
214,460.64508443739646,87.99585954856926,0.0,0.0,False,tokyo,2,248.86125096907287,3,274.30542107621835
215,957.4113659260613,568.9011157084096,0.0,0.0,False,tokyo,11,105.71966166902324,10,228.53674339746163
216,15.45880647852449,597.1712245444702,0.0,0.0,False,tokyo,6,97.14870407743074,7,244.71540478706493
217,604.3414092289307,242.69510405856863,0.0,0.0,False,tokyo,3,92.56752756993986,4,172.23157805103196
218,141.0246345231615,568.1346815782242,0.0,0.0,False,tokyo,6,114.63511415873228,7,147.1393267194384
219,788.8628498214927,120.075852689696,0.0,0.0,False,tokyo,4,216.26439351965672,5,249.0242881006718
220,888.4776731212493,606.981356110501,0.0,0.0,False,tokyo,11,66.88651133577162,10,150.007827199675
221,435.15478043147414,452.9650058441018,0.0,0.0,False,tokyo,2,121.33094691664786,3,191.17139434438946
222,556.7728236382374,850.6050746073929,0.0,0.0,False,tokyo,9,185.6128835889924,8,230.753690435044
223,595.9020705912739,403.2486628923941,0.0,0.0,False,tokyo,3,71.2497994560609,4,170.26521178750352
224,613.8700906708394,843.5076176483661,0.0,0.0,False,tokyo,9,179.0172098000245,10,223.51633300617118
225,95.76743449102077,405.3460814575136,0.0,0.0,False,tokyo,0,73.46402443196058,1,170.35738835089825
226,593.7948604192866,65.443334264776,0.0,0.0,False,tokyo,3,267.7358935032501,4,310.3224537315049
227,32.40176992588495,671.2299478518673,1.0,0.0005,True,tokyo,6,50.774731367704916,7,217.63933971186603
228,652.6805520796405,364.97481317701465,0.0,0.0,False,tokyo,3,75.75887348468957,4,103.38811593732267
229,110.78065817642357,489.07882474218525,1.0,0.0005,True,tokyo,0,158.53190373428646,6,180.0769545884129
230,561.2300602306103,628.8087133878885,0.0,0.0,False,tokyo,9,44.463968898312295,8,149.20081986106487
231,327.3397519517236,557.8418482083163,0.0,0.0,False,tokyo,7,133.7794428697115,8,141.26026399046094
232,508.4634179950349,900.8929171168736,0.0,0.0,False,tokyo,9,245.7878595423979,8,251.14030642008697
233,651.0502267902726,550.7531082953367,0.0,0.0,False,tokyo,9,134.19788650952262,10,153.30785040457536
234,598.3599650755017,865.989617216536,0.0,0.0,False,tokyo,9,199.50708347563287,10,250.79044643234633
235,712.1699615688834,109.04366364429363,0.0,0.0,False,tokyo,4,227.297629724624,3,258.0387173321851
236,948.3396529300836,519.6251623217922,0.0,0.0,False,tokyo,11,150.46540240399457,5,189.07523833530723
237,307.4487961444967,95.25748116930599,1.0,0.0005,True,tokyo,1,244.58509651737742,2,261.76892773236654
238,305.3852543517429,544.9928734699921,0.0,0.0,False,tokyo,7,133.9897955954729,8,165.35897426579086
239,238.297755055349,967.5434600766989,0.0,0.0,False,tokyo,7,300.77119864045983,6,338.2953799863449
240,18.152478059973443,351.52848859179244,0.0,0.0,False,tokyo,0,67.44261257734911,1,232.586711398625
241,89.94419292365873,526.9557885408575,0.0,0.0,False,tokyo,6,140.21627216045223,0,194.08006008827084
242,720.0114264201733,164.4973237626528,0.0,0.0,False,tokyo,4,171.32846696232528,3,216.54620757703992
243,110.65107755950032,176.7112110076101,0.0,0.0,False,tokyo,0,158.71599684628288,1,209.39032391692834
244,529.3347670741434,174.6546828647282,0.0,0.0,False,tokyo,3,167.51575194443046,2,194.1451502156875
245,275.82335432713825,952.978960147564,0.0,0.0,False,tokyo,7,287.14249298177185,8,318.9275951223455
246,434.5729239139896,137.31873752326874,0.0,0.0,False,tokyo,2,196.4687357809742,3,246.21049439880042
247,378.4348899861385,827.3907594782837,0.0,0.0,False,tokyo,8,164.9620060389722,7,205.4768032936374
248,291.14827253519826,39.942324934206795,0.0,0.0,False,tokyo,1,295.9323930352995,2,318.9380162678052
249,683.4325835060229,561.4711900998673,0.0,0.0,False,tokyo,10,125.30636652065579,9,144.9936839369928
250,216.73856203825437,665.7475269745208,0.0,0.0,False,tokyo,7,33.28501080009748,6,133.7444266679534
251,495.0398301226242,934.5488073371223,1.0,0.0005,True,tokyo,8,278.69800751545506,9,281.95083992094817
252,315.8796769335613,104.78639945886437,0.0,0.0,False,tokyo,1,237.53227002834674,2,249.61323524406706
253,20.132077560281793,768.118008614032,1.0,0.0005,True,tokyo,6,119.06816257066313,7,251.12569249843742
254,152.2969717743584,218.51762602753632,0.0,0.0,False,tokyo,0,133.8218377077047,1,150.50613168516273
255,382.7951747301923,618.7090986692879,0.0,0.0,False,tokyo,8,59.17753985314573,7,141.30311243194495
256,714.4179103803275,476.29299026144633,0.0,0.0,False,tokyo,4,147.88891215709413,3,193.7568383465164
257,604.1756226634919,831.2823631899334,0.0,0.0,False,tokyo,9,165.51661730813862,10,220.33177854209433
258,215.88254692509366,919.7549899018223,0.0,0.0,False,tokyo,7,255.04722214638753,6,285.5570979639099
259,599.4918744931232,306.2607970104405,0.0,0.0,False,tokyo,3,30.9028016824939,4,153.84959236580514
260,788.3881791976831,63.399826953895236,0.0,0.0,False,tokyo,4,272.18032487710735,5,299.137890275006
