user_id,user_x_m,user_y_m,request_weight,request_probability,assigned_gpu_id,distance_to_gpu_m
29,163.40249376192838,379.4554417576478,1.1732,0.0003954053040864613,5,63.55884813688146
30,989.5233506365953,639.9997598540929,1.2878,0.00043402910893500246,14,90.77126805814297
31,556.9497437746462,684.6142509898746,0.7548,0.0002543913429291349,12,82.44472231187157
32,842.8519201898096,775.9999115462448,1.1055,0.0003725882745206128,19,114.3106317883129
33,229.04807196410437,32.10024390403776,0.1356,4.570146542288114e-05,1,116.89542666289466
34,315.45304805908194,267.74087597570275,0.1292,4.354446410498705e-05,6,108.36658332150127
35,210.98284358632645,942.9097143350544,0.4219,0.00014219357125304979,16,111.96331290670672
36,876.3676264726688,314.67788079847793,1.3708,0.0004620027197764415,9,64.78616475373381
37,655.43866529488,395.63190106066423,0.8652,0.000291599615662808,8,49.1058844954326
38,914.5475897405435,458.8518525873988,0.6383,0.00021512717831434388,9,85.10443907104978
39,264.88016649805246,246.62750769398346,1.1811,0.0003980678525882368,1,126.59641911623932
40,561.3681341631508,262.7416085229353,0.9164,0.00030885562620596075,7,127.93746264360722
41,584.5859902235405,897.822883602477,0.6095,0.00020542067238382046,17,87.61092259546812
42,399.4005051403973,219.32075915728333,1.5988,0.0005388458917264187,1,137.02870513207222
43,997.5376064951103,509.5262936764645,1.408,0.0004745402899367009,14,151.1547602058536
44,90.9094121737939,47.11637542473457,0.4982,0.00016790907133981846,0,78.41235721496234
45,109.64913035065915,627.44604170309,1.1588,0.0003905520511211996,10,9.954337574005974
46,792.0793643629642,422.159966799684,1.0604,0.0003573881558585779,8,103.45371820304388
47,63.52770615195713,381.61928650653675,1.7603,0.0005932764718576525,5,37.06808832936499
48,996.1213802400968,529.114345099137,1.4689,0.000495065505602287,14,135.76957890127173
49,971.0783776136182,860.779702234498,0.5859,0.00019746673002408598,19,72.48691352736462
50,11.481021942819636,720.7218193601947,1.9703,0.0006640530776010524,10,130.3774373805273
51,681.7103690265748,536.9703304087951,0.2461,8.294344130214638e-05,13,89.90958419145745
52,266.82518995254276,640.961798579808,0.8462,0.0002851960180003099,11,36.81503817174759
53,111.55217359587644,434.765250669105,1.5243,0.0005137370482603076,5,60.87148677607785
54,453.72370632920644,953.8159275210801,0.314,0.00010582787715917905,17,91.39718697483899
55,875.852940378194,263.38905075109074,0.9879,0.0003329533753043088,9,114.1931892917509
56,500.5861130502983,178.65188053013136,0.0884,2.979358070341219e-05,2,53.65508189283862
57,912.6278393448205,870.5185698367669,1.3464,0.0004537791522519703,19,13.399460542370027
58,298.4447914486329,638.9494948660051,1.5391,0.0005187251138079377,11,14.035921083240272
59,608.9702114381723,152.83926854963482,1.1561,0.00038964206619021297,3,95.19163450109332
60,762.5108000751512,539.3790301196258,1.761,0.0005935123938767971,13,106.01203049320145
61,778.6264786305583,530.3536721951775,0.6375,0.0002148575531496071,13,123.0449125676456
62,0.5718961279435053,324.1560570046731,1.4006,0.0004720462571628859,5,111.67387509576494
63,19.476742385832303,929.0986162646171,1.1987,0.00040399960621244563,15,97.00853209148109
64,878.7218778231842,831.6655293611794,1.1698,0.00039425939713633005,19,48.276648899010205
65,307.5141254026614,57.92516649418755,0.9224,0.00031087781494148646,1,67.49440991963247
66,878.0095992040406,946.9494452979941,1.6899,0.0005695494573608173,19,75.23496797271848
67,85.65345206787877,485.9904633166138,1.8994,0.0006401575473762569,5,111.9138346443604
68,69.2125184683836,760.6021652572316,0.9582,0.0003229435410634566,15,118.46828104135456
69,765.8344293069878,128.3914644997628,1.3383,0.00045104919745901054,3,65.92172717420199
70,475.28237809873133,549.8035934949439,0.1313,4.4252230162421046e-05,12,79.15466116235807
71,265.0566289400591,872.4330410852574,1.413,0.0004762254472163057,16,35.03752929506718
72,423.13794020088693,211.79820544208206,1.3043,0.00043959012795769816,2,115.93836597316835
73,539.2960887794584,729.9310690899762,1.9962,0.0006727821923094051,12,112.04781057088277
74,201.1510633896959,311.71629130089497,1.6538,0.000557382621802071,6,117.37095064666171
75,995.1493566608947,649.8780576394535,0.5792,0.00019520861926941563,14,98.34794265715024
76,438.10008391450407,517.5758410355907,0.7816,0.00026342378594781637,12,123.98205330047621
77,121.00419586826573,224.69733703155737,1.3473,0.00045408248056229907,0,101.88589330842818
78,338.08556214745533,588.3087184572333,0.0551,1.8570433221244475e-05,11,52.884403989628666
79,230.114732596577,220.21738445155947,0.9334,0.00031458516095661694,1,118.11139192238832
80,70.99308600903254,631.102957270099,0.3461,0.00011664658689424161,10,29.64198284055973
81,228.94178381115438,905.420013006128,0.2442,8.230308153589657e-05,16,77.29584257405904
82,859.6354002537465,70.85734988865345,0.1279,4.310632321228981e-05,4,67.53315832800168
83,238.00463436899523,668.9777782962806,1.5465,0.0005212191465817528,11,76.00967269761642
84,214.2368073704386,132.311848725025,0.2687,9.05603522059599e-05,1,86.07431871233662
85,935.514240580671,571.0430933252844,0.5052,0.00017026829153126512,14,64.59573563266962
86,472.67102631179415,784.6194242907534,0.7919,0.0002668952099438022,17,94.42203804401548
87,807.4969977666434,190.4099143618777,1.7528,0.0005907487359382452,4,113.2928167140907
88,96.93081422882332,431.0511824063775,0.1712,5.769978525366704e-05,5,56.13514897504946
89,423.57862301992077,467.024668036675,0.9084,0.0003061593745585931,7,119.61925591973734
90,729.0758494598506,673.3645472933015,1.1089,0.00037373418147074405,13,56.43167954879502
91,984.1652113659661,98.41787115195888,1.7768,0.0005988374908803482,4,88.26319945691756
92,402.62128210226876,339.30260539496317,1.6486,0.0005556300582312821,7,103.71556624245771
93,861.6725363527911,248.65633392028565,1.738,0.0005857606703906151,4,129.45996828453693
94,190.2089084408115,448.6135478331319,0.5668,0.00019102942921599578,5,116.43282005802108
95,421.8816398344042,278.5451446669405,0.8406,0.00028330864184715254,7,124.12097853418327
96,249.80644788210049,923.2655992760128,0.7275,0.00024519038418249284,16,69.63447958938836
97,443.13074505345696,861.3491047618306,1.7784,0.0005993767412098217,17,58.48469115057705
98,550.3253124498481,50.58832952488124,1.9255,0.0006489540683757937,2,89.83169694530152
99,999.2824684127266,836.0275850799519,0.3118,0.00010508640795615295,19,106.65766572930634
100,968.9962572847512,926.3669830081276,0.3624,0.00012214019962575312,19,86.01773341968999
101,848.6957344143054,166.31111060391402,0.4739,0.0001597192069609393,4,65.8690786835242
102,485.64112545071845,213.74729919918167,0.4767,0.000160662895037518,2,89.90139261141107
103,401.0402925494526,58.635399972178924,0.9799,0.0003302571236569412,2,119.15235556022631
104,378.9731189769161,985.308843779726,1.1882,0.0004004607759252756,16,135.6642714091007
105,265.20305817215194,784.0706019485693,0.5355,0.00018048034464566997,16,97.36006671405974
106,455.0083673391433,423.00748599016293,0.0182,6.133972497761333e-06,7,65.79487609673839
107,957.3176408596732,995.4226894927139,0.8479,0.0002857689714753755,19,133.3676726136325
108,555.7683234056182,718.408275296326,0.7485,0.00025226804475683283,12,108.78975957923541
109,154.79682527406413,296.7078254945642,1.1427,0.0003851258446808723,5,95.56336457506049
110,968.7093649691589,579.1802908162562,1.9162,0.0006458196758357289,14,82.58584978159354
111,542.1952013742742,747.9755603790641,1.391,0.0004688107551860447,12,130.01316652385782
112,57.16527290748308,584.1775944589713,1.041,0.00035084974561371137,10,59.171637118188784
113,502.85038291951355,852.7198920482854,1.2452,0.0004196715689127699,17,22.46169835804746
114,157.43272793948327,960.7789032744504,1.3624,0.0004591716555467055,15,103.23051140790797
115,80.11146524058688,185.8249609807232,0.118,3.976971179867238e-05,0,63.993981695022576
116,595.0351064500277,675.2125536040902,1.8091,0.0006097236069065949,12,107.48475239498728
117,235.2038950009312,119.88661394712419,1.5699,0.0005291056826503031,1,64.99755333838417
118,890.2873141294375,246.21534778862485,1.759,0.0005928383309649551,4,121.60385193873385
119,594.5191535334412,619.3815103321031,1.6057,0.0005411714087722732,12,94.68599585380353
120,419.2249153358725,583.6722892912247,0.7948,0.0002678726011659729,12,90.73364301583612
121,522.7827155319588,934.7062577364272,0.808,0.0002723214163841295,17,63.905315427582664
122,204.25919942353644,716.1918007894149,0.2171,7.316952908043875e-05,11,132.22044254289307
123,238.68595261584602,395.7858467912545,1.2786,0.00043092841954052967,6,64.74151553258378
124,671.6902229599713,299.99707979876223,0.1345,4.53307308213681e-05,8,80.16783341695957
125,316.17719627185403,751.8644924144021,0.1447,4.8768451671761805e-05,16,124.19361862664654
126,72.54311449315732,458.2855226185861,0.4275,0.00014408094740620713,5,87.69469105702402
127,998.4544408544424,996.0964478550944,0.3346,0.00011277072515115067,19,156.06930065545401
128,73.260721099633,213.1543122670404,0.6901,0.00023258540773104922,0,92.12042014334543
129,265.20041475040136,933.2593779937091,0.1152,3.882602372209371e-05,16,67.86137530110895
130,880.8641736864396,879.2702424845428,0.0105,3.53883028717e-06,19,19.606499421863795
131,369.52708873888395,157.74683235723197,0.3125,0.00010532232997529761,1,76.85291860389752
132,833.744954639807,703.539925087371,0.2129,7.175399696557076e-05,14,102.75334967002816
133,611.6777657259502,987.2330636315044,0.7372,0.00024845958930492607,18,142.81833789564087
134,653.9763177107326,7.823107152157949,0.061,2.0558918811178093e-05,3,125.89123698231774
135,817.1041351154616,299.3787521999779,1.7587,0.0005927372215281789,9,112.20649506061575
136,663.3887149660774,938.9300039271039,1.2381,0.0004172786455757311,18,73.6711041993715
137,134.2911143933677,115.4286704191022,0.3071,0.00010350236011332447,0,35.601838102620476
138,107.03597770941764,553.223640884816,0.5145,0.00017340268407132998,10,72.12039039106268
139,272.3482123148163,604.8298270302239,0.7048,0.0002375397701330872,11,34.226557522151765
140,717.6121871387979,203.59731232745293,0.7383,0.0002488303239064391,3,80.54642537637051
141,634.2379588850797,263.98390163040943,0.2557,8.617894327898751e-05,8,129.0318571082625
142,488.53185214937656,905.3364910793232,1.7079,0.0005756160235673945,17,32.43179159604993
143,846.1037132948554,92.29846771273343,1.9962,0.0006727821923094051,4,63.04125581346141
144,423.57577256372633,276.68022397225167,0.942,0.0003174836314775371,7,124.5288757573033
145,3.5456890877823,771.119223019627,0.9777,0.0003295156544539151,15,141.75559925306916
146,637.1133773013796,261.9552624343482,0.1818,6.127231868642914e-05,8,129.35934448552888
147,741.2309083479308,551.6804211263913,0.2144,7.225954414945218e-05,13,84.11746815851512
148,427.68691898067937,9.669699608339965,0.6953,0.00023433797130183818,2,136.12589715016526
149,75.24386007376704,883.1063933001429,0.5395,0.00018182847046935378,15,26.049569600740586
150,903.9285715598932,545.5902892055224,1.6677,0.0005620673590393722,14,79.50682890773459
151,834.5950198860166,582.509566489794,0.3329,0.00011219777167608503,14,77.99518166909925
152,148.09378556748266,127.44551928213876,0.0562,1.8941167822757522e-05,0,48.15592149227668
153,308.2583499301337,898.9814887425899,1.912,0.0006444041437208608,16,25.363598835329086
154,796.1223048880418,860.7025820009028,1.0665,0.0003594440477396957,18,97.17980067087278
155,898.9246365264746,210.07653833975405,0.3032,0.00010218793743523277,4,85.08333434037381
156,249.52973922292443,102.79362167178563,1.0963,0.0003694875851261401,1,55.13955441751231
157,780.1162418714426,884.1347014510089,0.0641,2.160371632453305e-05,18,80.63532093445504
158,406.3773898321168,620.6615101507128,1.0662,0.00035934293830291943,12,93.72307948856455
159,154.55333833220465,929.8810156936744,1.967,0.0006629408737965133,15,77.38212071762652
160,864.605696219964,976.2060329309629,1.7367,0.0005853225294979179,19,107.21668639580605
161,810.7717199403969,881.4162046633244,1.4024,0.0004726529137835436,19,89.45867003637282
162,24.786361898188723,736.5644717550821,0.5322,0.00017936814084113084,10,134.5500751188967
163,332.1854679464287,930.8158860483255,0.7434,0.000250549184331636,16,64.43071846790355
164,802.2351389371389,864.0640283752793,0.3441,0.00011597252398239971,19,98.37460817719797
165,810.749316574389,266.80570959447203,1.5539,0.0005237131793555679,9,140.25579834108234
166,787.3745091354712,108.09562640295711,1.0752,0.00036237622140620796,3,88.99473407664598
167,872.1667829060897,858.5932513377817,1.5681,0.0005284990260296454,19,32.30896741559445
168,222.43371754566442,816.586605596929,0.6693,0.0002255751534478934,16,97.10125034969683
169,460.3032346789421,305.1908673386006,0.4561,0.00015372004704554637,7,80.30658864559003
170,795.3454991528617,227.59548740777035,1.633,0.0005503723675189152,3,140.05926690207372
171,23.66443470145152,193.12978832770867,1.9799,0.0006672885795778935,0,102.31708844092148
172,328.26195119770654,864.3529420302864,1.7153,0.0005781100563412096,16,30.200955761564703
173,966.8891040483611,279.1249927218714,1.6222,0.0005467324277949689,9,116.9023920241741
174,641.4817386076277,399.6783843600609,1.6467,0.0005549896984650322,8,63.50912982405688
175,981.1496871982602,536.2157324787219,1.4897,0.0005020757598854427,14,120.28265831642295
176,939.2371403247157,115.34175185142759,0.4635,0.0001562140798193614,4,40.408352331675616
177,970.400611022228,178.56781617246364,1.0453,0.00035229898087417146,4,88.46330856230679
178,962.5343157615555,265.4663625229686,0.7211,0.00024303338286459872,9,126.12754808809875
179,108.40254721471109,434.56375856464433,0.068,2.2918139002624762e-05,5,60.153504752779696
180,728.5450606527043,313.67731419499125,0.0659,2.221037294519076e-05,8,67.64090686859828
181,606.2088533061433,511.4230596694781,0.5688,0.00019170349212783769,13,147.29732031843446
182,385.1954333447272,576.5880434965995,0.5283,0.00017805371816303914,11,97.98969024995941
183,254.72250613858193,708.7852838341706,1.395,0.00047015888100972853,11,95.23668010563621
184,1.6912782186294661,925.5751654990827,1.923,0.0006481114897359914,15,110.55519953193753
185,538.4519970927919,719.4299991448455,0.9045,0.0003048449518805014,12,101.95872115184459
186,741.9500778394765,670.6285044329995,1.884,0.0006349672629550742,13,61.982009063359655
187,364.2214717812642,69.97381112631018,1.9861,0.0006693781746046034,1,84.57114696936952
188,664.2376849112724,330.2000360425964,1.92,0.0006471003953682285,8,57.32346771689668
189,313.91564505835964,848.0152795063354,0.7393,0.00024916735536236004,16,30.36149399340304
190,719.7542630139502,300.3222682112642,0.4509,0.00015196748347475744,8,77.24632374640674
191,309.28466220865323,408.3929086192168,0.4637,0.00015628148611054562,6,34.659649426677106
192,402.40038705772463,295.655202525947,0.4034,0.00013595848931851218,7,125.78267501003647
193,127.28779905915322,420.4463337729083,0.4187,0.00014111507059410275,5,53.0093692746038
194,940.363670730183,677.3179452727329,1.2581,0.00042401927469415016,14,66.0786903046308
195,902.8055457325827,615.5149159513805,1.8106,0.0006102291540904764,14,9.891304578617937
196,300.9498745655653,547.9372131356982,1.6909,0.0005698864888167384,11,77.06864071062306
197,0.4059396972875273,286.91371686892717,0.9689,0.00032654977764181073,5,132.95927994475548
198,429.8881499898346,579.984781195682,1.316,0.00044353339599197334,12,83.31891403426091
199,654.7056237030716,464.9881902470142,1.6093,0.0005423847220135886,8,100.74450311585524
200,442.1597993048074,213.70140098910028,0.1796,6.0530849483403045e-05,2,105.89347172460312
201,473.18618590932624,901.1808258282542,1.3312,0.0004486562741219718,17,37.475542252762644
202,796.0247601267803,169.69139619805475,1.8296,0.0006166327517529744,3,105.91541649607575
203,84.79553672512175,515.4520099152164,1.5746,0.0005306897304931316,10,110.59809146225336
204,632.9408557657957,335.1882554098009,1.5103,0.0005090186078774144,8,77.98656187279357
205,818.4234645366643,751.1381375407323,0.9661,0.00032560608956523206,19,148.3121441759893
206,672.795670557167,224.64066599728827,0.367,0.00012369054432298952,3,103.2876462158827
207,199.12993272657664,24.425387726826344,1.5883,0.0005353070614392486,0,141.21613291786042
208,244.84254407835016,475.1363442188051,0.675,0.00022749623274664286,6,114.32249287544323
209,849.737694624732,72.82822918456911,1.6116,0.0005431598943622068,4,72.44441325357357
210,414.44101099771933,629.7653807377137,1.9533,0.0006583235428503963,12,85.6915949943036
211,194.4352367397093,696.3542504905049,0.8017,0.0002701981182118275,10,118.36149289843661
212,494.37716901043694,243.98443957843884,0.8128,0.00027393916737255007,2,119.11722415390796
213,656.058011111784,5.54481813803176,1.9036,0.0006415730794911249,3,127.28094461123395
214,750.9644766184729,770.0461885740251,1.4596,0.000491931113062222,18,116.6733920387762
215,106.58729656353894,425.1461939427341,0.35,0.00011796100957233331,5,50.57700310376559
216,175.88668170653165,957.9660422795397,0.2641,8.901000750872352e-05,15,112.43732757389252
217,517.9577504437408,50.21838514064092,0.3123,0.00010525492368411343,2,76.9075465866204
218,249.19827965997166,848.3363473516597,1.8197,0.000613296140339357,16,57.3739066306086
219,456.4618254701725,801.4166017222644,1.623,0.0005470020529597056,17,85.49905931347769
220,667.5777325863531,987.8924530664481,0.3023,0.00010188460912490391,18,117.45598913466357
221,595.4523184694197,950.0396084431559,1.663,0.0005604833111965438,17,121.41700019556431
222,891.425925810437,612.6523227617629,1.9706,0.0006641541870378287,14,15.032627228392567
223,719.273961275967,504.778164824402,1.3245,0.0004463981633673014,13,121.75703362129077
224,830.569169721415,547.8719506108284,0.7108,0.00023956195886861293,14,103.7756050127011
225,897.2081032332621,743.6554421595849,1.1073,0.0003731949311412705,14,118.68828350617734
226,474.6744368230533,259.19154846501937,0.272,9.167255601049905e-05,7,118.54527235263107
227,247.23973750965956,637.6614367761563,0.0385,1.2975711052956666e-05,11,54.25824618697352
228,765.8136842971654,521.2998128279821,1.9518,0.0006578179956665148,13,122.82169946828817
229,626.7484369817813,274.59744691753826,1.3093,0.0004412752852373029,8,124.28380485843121
230,77.48335386473582,285.7281508631525,1.0632,0.0003583318439351565,5,92.06770552964142
231,271.7151070821846,319.7095684187623,1.8772,0.0006326754490548118,6,62.10528956386737
232,540.1522225184564,138.37406151615573,0.8776,0.0002957788057162278,2,42.32099354468834
233,231.26147972818677,693.9498122990523,1.7535,0.00059098465795739,11,97.36046828786834
234,706.4191416945522,64.22885071387807,1.6623,0.0005602473891773991,3,61.109229791013206
235,407.5993696665867,542.6111405039153,0.4321,0.0001456312921034435,12,123.79741780456361
236,415.77423410315595,206.83438951441025,0.5137,0.00017313305890659324,2,117.43443680669736
237,420.14351777342563,904.838478340177,0.5959,0.0002008370445832955,17,85.24900318045013
238,584.0794142042251,695.5229864979681,0.4911,0.0001655161480027797,12,109.73987204985363
239,856.7320323039343,765.5945761180694,1.1829,0.00039867450920889457,19,117.6506005226182
240,380.38102892771167,5.8960835839930725,0.5287,0.0001781885307454075,1,143.6901274169829
241,351.7588026718247,753.4751250593858,0.848,0.0002858026746209676,16,132.0881103027551
242,853.4479505691046,953.4303384701062,0.2721,9.170625915609114e-05,19,91.20532494735137
243,419.0212826298219,747.5156689780508,1.83,0.0006167675643353428,12,146.85925851664413
244,546.1323097338391,603.2525889412414,0.7176,0.0002418537727688754,12,51.00137144369238
245,220.5386943238189,219.42163462143617,0.9263,0.0003121922376195782,1,123.40803938296517
246,435.8359760466366,29.02481994671524,1.1767,0.00039658491418218466,2,115.44807125347839
247,336.12954369838246,679.1418850283497,1.8186,0.000612925405737844,11,65.08984285029709
248,404.31666913763706,165.04473120350883,0.8513,0.00028691487842550674,2,103.72502254556366
249,467.39014923231014,127.6277972811607,1.8454,0.0006219578487565255,2,32.715557241805904
250,622.2569609740647,26.96645190513769,1.0133,0.00034151397428470103,3,125.11817081885343
251,394.0202563397047,564.3919830247742,1.0736,0.00036183697107673447,11,111.86214875395987
252,27.102046340312434,642.7496480093357,1.057,0.00035624224890844664,10,75.0277392184069
253,135.69948723056424,461.69844405151173,0.0474,1.597529101065314e-05,5,93.76072519705853
254,50.28463348862755,379.1038641881396,0.8902,0.00030002540206083177,5,49.88446019187526
255,211.66028421148152,326.84580488130854,0.3762,0.00012679123371746228,6,100.61178804258091
256,761.2297078940271,379.12621556413626,0.0179,6.032863060985047e-06,8,61.368581405061065
257,752.0098235547848,831.9242851552726,1.6083,0.0005420476905576677,18,67.53176256832126
258,252.2715317823806,81.90623276164256,0.3547,0.00011954505741516181,1,64.30458345401232
259,19.38328705001069,539.4190479225337,0.957,0.0003225391033163514,10,117.57190891257386
260,999.9078285092093,349.9603437201839,1.4604,0.0004922007382269588,9,102.99785718177296
261,650.144093249875,781.2330496108949,1.123,0.0003784863249992295,18,106.1972335946189
262,651.7546552438894,754.2332040595262,0.662,0.00022311482381967047,18,130.0470387681473
263,949.6117327159889,199.3606823625329,1.0467,0.0003527708249124608,4,89.39147109486582
264,20.380017320332342,152.38234578479037,1.1209,0.0003777785589417955,0,84.19699818038886
265,126.22097487420625,669.4588446199107,1.5785,0.0005320041531712233,10,51.61519532357808
266,563.9695819300191,217.96454090650363,0.2222,7.488838950563562e-05,2,112.8473007132134
267,699.4649712461509,766.8980983562408,1.1306,0.00038104776406422874,18,108.10322564458674
268,167.78914336780227,607.2474938909317,0.507,0.00017087494815192284,10,70.0750985136158
269,747.9256519552858,114.53287137889767,0.5638,0.00019001833484823293,3,49.05536562813382
270,819.3011743110851,964.7207730340876,1.5545,0.0005239153982291205,19,120.67359935546854
271,108.09874965760658,25.678425497466016,1.0254,0.00034559205490134457,0,99.65121628800621
272,311.9572443946952,677.3472868504088,1.1335,0.0003820251552863995,11,53.69556903612668
273,958.1728382058959,396.65444151662734,1.53,0.0005156581275590571,9,62.072489416217046
274,715.0147050494684,75.99647784305996,1.835,0.0006184527216149476,3,51.25218582176027
275,690.6144159329804,627.2423956010444,0.8965,0.00030214870023313376,13,9.649742292448868
276,101.90130544597653,772.480884951224,1.2351,0.00041626755120796827,15,102.5367442080305
277,850.2932390887963,600.4116148168441,1.0211,0.00034414281964088443,14,55.4558451941615
278,121.05506506731511,983.8443515146713,1.0343,0.000348591634859041,15,110.86211535794453
279,782.6353463610196,347.20376530844896,1.3955,0.000470327396737689,8,87.18503960676662
280,428.37801323474446,370.5708762180562,0.9147,0.00030828267273089513,7,71.758805213564
281,505.9607896770779,341.2311748612832,1.0766,0.0003628480654444973,7,34.29088165713432
282,849.5756269995774,822.330918090058,0.9661,0.00032560608956523206,19,72.91535902484418
283,105.53887064399858,960.7875672145785,1.893,0.0006380005460583628,15,85.96618972949062
284,635.585106101446,828.7073110024583,1.4084,0.00047467510251906933,18,79.32396618037387
285,707.308643706077,435.48714500767704,1.7631,0.000594220159934231,8,60.927095647192374
286,733.7953040133918,965.4737312380777,1.8944,0.0006384723900966522,18,96.57959731484436
287,270.0823963874008,808.1992188067559,0.5292,0.000178357046473368,16,73.19431244262279
288,538.1729064482557,483.49750388319615,1.129,0.0003805085137347552,7,115.01686457033789
289,435.5744930038943,731.0262143051223,1.8965,0.0006391801561540861,12,124.06532179292076
290,268.3955380492253,851.7131600193319,1.69,0.0005695831605064095,16,39.257087659213944
291,830.7310188906034,86.6628980556744,0.2843,9.581804291832675e-05,4,79.17022880744726
292,881.631184002772,243.863439190956,0.2532,8.533636463918514e-05,4,120.2743970155
293,464.7084666032317,610.3317042305206,0.8942,0.0003013735278845156,12,38.218467136662326
294,378.98930412826405,28.69999777008958,0.1551,5.2273578813339705e-05,1,124.55119668693732
295,850.9528363124591,181.8398571576918,0.4913,0.0001655835542939639,4,75.0759190919381
296,212.119850179739,797.8323568280965,0.1562,5.264431341485276e-05,16,116.95198110822126
297,340.3388431642836,880.3199797582254,1.3489,0.0004546217308917726,16,40.68813650759394
298,701.1837503322016,276.26857575618493,1.5779,0.0005318019342976707,8,98.73852033558728
299,10.151114438677112,948.0625777770312,1.8041,0.0006080384496269901,15,115.80571017025207
300,85.61296195802126,720.0746641041943,0.3189,0.00010747933129319171,10,96.15705183784868
301,488.5778468487874,758.1646534824664,1.4422,0.00048606676572919745,17,117.39234974427382
302,690.609339446523,645.9028997409523,1.3305,0.00044842035210282714,13,22.91540362312942
303,490.8213350785862,792.9328681323175,0.296,9.976131095260189e-05,17,82.57882308877491
304,93.05335055467168,221.59640047253015,1.7757,0.0005984667562788351,0,96.84585960569353
305,691.7871552952018,306.2060301300884,1.9451,0.0006555598849118444,8,69.2824733147384
306,581.5555853323672,473.2604887595248,0.4492,0.0001513945299996918,7,127.69666068525723
307,530.9219311457678,425.5038127052148,1.915,0.0006454152380886238,7,59.21824823098887
308,745.9354367136096,330.79129719593016,0.8065,0.0002718158692002481,8,63.75322540615973
309,702.8549421857689,270.91642697619636,0.9845,0.0003318074683541776,8,104.12272023091573
310,251.4036762009415,120.65588475230582,1.9897,0.0006705914878459189,1,48.79010170176107
311,192.5842934515174,119.55474125505283,1.6749,0.0005644939855220031,0,92.74428411883997
312,535.8639653837498,762.189609484103,0.3329,0.00011219777167608503,17,118.37401835451892
313,185.14984243766196,216.38463987860567,0.873,0.00029422846101899143,0,124.90655736550063
314,484.1985872127087,724.5850010930516,1.0412,0.0003509171519048956,12,100.83083401805946
315,976.6070228830567,524.6368691086078,0.6882,0.00023194504796479943,14,126.25923331514373
316,282.998703274955,100.52610809079077,0.4015,0.00013531812955226239,1,29.799588512539607
317,194.11757809107343,227.48316348255472,0.6471,0.00021809305512644826,0,139.14351333469105
318,179.44154368540333,14.148367256063832,1.4543,0.000490144846345841,0,136.37830965779108
319,534.1350892676633,274.3113267832673,0.049,1.6514541340126667e-05,7,106.31751141489967
320,974.2949311027379,553.3589667986083,1.1181,0.00037683487086521684,14,103.2093717921172
321,697.4173929101944,126.2794929584089,0.8909,0.00030026132407997647,3,2.8821800101541415
322,868.461197262944,490.87869452377885,0.0462,1.5570853263547998e-05,9,120.09399619723787
323,872.7197349985346,574.0642196263323,0.673,0.00022682216983480096,14,57.781195737235265
