user_id,user_x_m,user_y_m,request_weight,request_probability,is_daily_active,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m
116,1238.1343373696225,2905.08538128166,0.0,0.0,False,16,243.16588729245112,17,420.1890454290626
117,1290.4100227236233,1154.19147004145,0.0,0.0,False,6,308.69470653368495,7,378.6424083573055
118,329.0298220713365,790.5713810978059,0.0,0.0,False,0,376.00249895441,5,453.1705624516187
119,1798.6934070962072,3020.489813264338,0.0,0.0,False,17,183.67253900924243,18,536.1894664169212
120,543.5810796879975,458.8739449322965,0.0,0.0,False,0,216.4985341464597,1,453.5744938849838
121,780.5340420859807,1528.718778289253,0.0,0.0,False,6,356.6600812581877,5,531.6971271716299
122,3014.2532576779217,2466.3533628494097,0.0,0.0,False,14,394.55162998484,19,436.6768098059651
123,2640.475835693862,2026.6768212809693,1.0,5e-05,True,13,322.1702677645596,14,347.57248946489807
124,1282.27028995045,1691.5227430698762,0.0,0.0,False,11,477.46497145479617,6,532.0206109955598
125,282.04318502079235,943.6433070940294,0.0,0.0,False,5,304.1655407687072,0,531.3869296206162
126,3206.5654901566145,1892.1238045483224,0.0,0.0,False,14,285.9800078253656,9,685.2130494737141
127,2861.9278551409097,45.123245233813414,0.0,0.0,False,4,389.402576040199,3,654.5309123749178
128,661.3998379928897,997.2077730750478,0.0,0.0,False,5,411.7062697926885,6,414.79635120972887
129,2258.94511511027,80.54353751643161,0.0,0.0,False,3,339.8667457269057,2,687.2690538513853
130,453.4789462864134,2000.3369405339938,0.0,0.0,False,10,141.78600004930985,11,546.3473837650159
131,348.1830496569197,469.17320090161803,0.0,0.0,False,0,57.03993712961847,1,649.1044144036281
132,1749.037058357518,1733.3975974466723,0.0,0.0,False,12,351.4063051516481,7,497.9971013142492
133,1773.6147761978111,2375.043537280377,0.0,0.0,False,12,323.405474055937,17,539.4691498970134
134,1471.744438918474,335.9291421362815,0.0,0.0,False,2,202.46792507989764,1,483.20068000784386
135,2999.904628951413,568.428912817927,0.0,0.0,False,4,154.57472572156294,9,675.4706758465122
136,2712.403117003028,1190.561357990381,0.0,0.0,False,9,277.69745368651667,8,394.36688945672813
137,3060.195323042155,2632.081367572494,0.0,0.0,False,19,280.25217610040517,14,564.2290662228867
138,577.7565232913726,2759.3822627846084,0.0,0.0,False,15,284.4563549233496,16,440.9475872268647
139,2981.119438349007,3178.866789190957,0.0,0.0,False,19,276.8467701175923,18,715.2244312242248
140,1780.8930272568764,69.24616207439038,0.0,0.0,False,2,366.44257105273715,3,641.6062442115476
141,768.0282181367384,2414.7287521781827,0.0,0.0,False,11,410.3216809391992,16,537.5772141001788
142,898.6027362951484,1696.1953408174172,0.0,0.0,False,11,388.83061731397356,6,462.6132372521908
143,283.13629562191306,2192.6852327081174,0.0,0.0,False,10,129.250028648034,15,711.019317446824
144,1134.9098249851863,123.54186152990619,0.0,0.0,False,1,322.92470644211977,2,598.8758985676571
145,37.32522939436429,3285.8174271559647,0.0,0.0,False,15,483.6469725176115,16,1031.6961188157252
146,2394.496377778846,2190.3026044016137,0.0,0.0,False,13,138.18118949762737,14,602.0262638356962
147,2677.936825776765,655.7911919494722,0.0,0.0,False,4,390.4464176841666,3,430.270926781192
148,165.03305115703216,911.8332333662299,0.0,0.0,False,5,371.380777460228,0,524.4311538163448
149,3147.452286993305,902.6138962111243,0.0,0.0,False,9,377.8440413821091,4,514.3752829933707
150,2991.4352924525797,1196.1452690159138,0.0,0.0,False,9,48.02723196808249,8,671.4864070756967
151,2568.0597716891275,1424.2992594274895,0.0,0.0,False,8,305.4958497085488,9,454.32525070670795
152,1148.3363431875523,8.736399119481675,0.0,0.0,False,1,433.84717607847284,2,651.753832975691
153,1097.1234945629328,3120.9586798716987,0.0,0.0,False,16,241.56620802354303,17,602.3748341351635
154,2465.2523206296773,2649.8175341731117,0.0,0.0,False,18,290.2495593319785,19,577.6833235084611
155,1338.9594999944452,3037.399559754138,0.0,0.0,False,17,346.85251994189514,16,369.6446658284435
156,3308.6709778527897,2436.8779441990077,0.0,0.0,False,14,487.1079600162524,19,566.7179759905532
157,3259.202205638237,1940.42898610437,0.0,0.0,False,14,304.5547088822531,9,748.726258602787
158,3238.634793634293,781.8480637448439,0.0,0.0,False,4,446.3596704881035,9,526.961687586953
159,2998.219804116812,239.60519525153214,0.0,0.0,False,4,175.47443713969204,3,698.8414196345431
160,1127.1902423469962,1739.2098290043207,0.0,0.0,False,11,358.91554422563115,6,512.8095018030904
161,1103.597993438491,1934.8614766415205,0.0,0.0,False,11,175.63673468830726,12,571.6293179343945
162,2319.3546509072826,6.62368080274374,0.0,0.0,False,3,407.9608043536919,2,776.7906223809515
163,2165.0502000009183,616.8877827007724,0.0,0.0,False,3,255.82952285566174,2,545.6302878683881
164,2937.217323767721,2247.7463633288035,0.0,0.0,False,14,181.25716229940724,13,639.9322426261862
165,329.22681552777584,1066.1821568818962,0.0,0.0,False,5,177.56884495383798,0,651.6086102659967
166,151.1176548859466,2994.018772123058,0.0,0.0,False,15,202.62106783384084,16,848.8669347713368
167,312.8687933084558,1956.817381445396,0.0,0.0,False,10,117.5847357221639,11,691.9239926962279
168,385.9249725539472,1352.5686803056806,0.0,0.0,False,5,121.6114358381018,6,618.7099553512497
169,31.4302555543587,989.7076314200069,0.0,0.0,False,5,393.2797153792888,0,648.7783653256129
170,1896.3958968104453,1679.0009124933836,0.0,0.0,False,12,460.2529262777234,7,496.1257712008659
171,3051.095516004897,2557.2014495282224,1.0,5e-05,True,19,351.12938030666237,14,488.80538298342526
172,76.6020680140922,2555.484635370788,0.0,0.0,False,15,430.3034650815633,10,545.8506376132051
173,213.40425008379987,685.2270054196938,0.0,0.0,False,0,295.3571386851106,5,570.8900093488068
174,918.1512196917729,2920.8670069953046,0.0,0.0,False,16,79.10757599414438,15,586.7906331815308
175,2929.002349692745,359.84987630389185,0.0,0.0,False,4,78.27321152400391,3,609.8257269436499
176,3134.469709762036,690.2947270604593,0.0,0.0,False,4,313.64330264065603,9,573.2781341383703
177,303.7169157852112,381.1196196601859,0.0,0.0,False,0,43.59385657812854,1,692.0797666988602
178,1493.175141757889,1554.6463918145948,0.0,0.0,False,7,352.0463656289226,12,543.9184331203564
179,3274.4709216511483,2091.56590797531,0.0,0.0,False,14,290.1103351212157,19,860.636006693647
180,2274.962296853331,1263.4070261664474,0.0,0.0,False,8,50.65152699218539,7,616.9636273992874
181,3081.7676824718715,1247.1060094716865,0.0,0.0,False,9,96.86407142500912,8,760.1378071468066
182,2849.1202585536926,1787.9485873476392,0.0,0.0,False,14,315.6658889562245,9,560.9119875609468
183,3201.217773128291,2209.9877950118453,1.0,5e-05,True,14,256.05096116662673,19,725.0599568689314
184,2264.84056665769,1685.1707133916364,0.0,0.0,False,13,391.8577589131753,8,445.0752579376366
185,897.9502081263112,1804.99857266738,0.0,0.0,False,11,284.925087187009,6,569.5909160449252
186,1134.7797065501497,1161.8681316778673,0.0,0.0,False,6,161.99983802382442,7,529.8948433275839
187,1599.459743302486,3136.8700292142403,0.0,0.0,False,17,242.0860064922477,16,648.4818955563587
188,2524.7936556909367,2044.4289500908271,0.0,0.0,False,13,205.1403000438385,14,461.0479921910925
189,2805.2763526082817,4.4489608987223965,0.0,0.0,False,4,447.7643950887243,3,634.1234828111417
190,336.6811212549372,2023.0033574563029,0.0,0.0,False,10,50.13893855552391,11,660.1938593170676
191,2412.9553201263375,386.8183511638195,0.0,0.0,False,3,95.44409181906222,4,572.6801913483488
192,1326.942189729094,345.2512506448178,0.0,0.0,False,2,338.54456860716306,1,339.1167493106269
193,2591.5625682493664,963.423881126558,0.0,0.0,False,8,389.1446396836348,9,483.0499836966393
194,1877.1961170720783,2215.4939954050765,1.0,5e-05,True,12,261.23905207926555,13,466.7587932060975
195,1857.874054713643,1124.8418780092206,0.0,0.0,False,7,232.2934848495988,8,478.76069618863016
196,1388.8341916881723,2902.156897451767,1.0,5e-05,True,17,269.47822602444484,16,393.846770000415
197,3193.1148558718173,112.02190632260624,0.0,0.0,False,4,367.2434225503553,3,922.5038141824293
198,2047.3269073737854,159.71991830876692,0.0,0.0,False,3,374.4314528409688,2,465.0644932260668
199,2837.0130328347313,79.26255385493833,0.0,0.0,False,4,366.5044388303299,3,614.8565733459682
200,1825.3945167518943,1233.7437475678576,0.0,0.0,False,7,167.38054371810074,8,496.3433930658371
201,675.5314876097552,2586.992537694302,0.0,0.0,False,16,448.6771930214291,15,466.374329188967
202,3058.1015577386697,890.660593179893,0.0,0.0,False,9,360.56953457060297,4,481.6678220796989
203,2876.230791593433,83.60487913920291,0.0,0.0,False,4,348.37596861862085,3,645.8460760768685
204,89.83379879588274,2328.2346311598767,0.0,0.0,False,10,351.68414661825705,15,622.6888398294994
205,2829.5967226135353,756.602507336279,1.0,5e-05,True,4,375.6583051024799,9,511.3079757388788
206,956.6406134116131,773.9146365302145,0.0,0.0,False,1,361.3768479571435,6,471.38200185406043
207,1398.8363460637454,1596.8072000411248,0.0,0.0,False,7,438.16468976992286,6,536.4274569438497
208,1426.400756433732,215.95666662955483,0.0,0.0,False,2,305.3415816755669,1,474.9399176822905
209,2625.2670391142187,1277.2178417784721,0.0,0.0,False,8,305.4703487263161,9,361.2503794590707
210,1604.9441892904465,67.09586617875203,0.0,0.0,False,2,351.55663467384164,1,701.9908414774472
211,3123.1613227039516,2163.858306445865,0.0,0.0,False,14,165.45123043905645,19,751.0133545193416
212,2204.267178147763,1047.2374691805974,1.0,5e-05,True,8,228.88154382553952,7,580.2392852510137
213,2039.1885506580961,2560.002251566318,0.0,0.0,False,18,443.5895907437071,17,511.9189825985994
214,2464.2044795345537,856.1795998138418,0.0,0.0,False,8,412.9455512902509,3,464.04447114472305
215,3086.686647799255,1992.565040268675,1.0,5e-05,True,14,129.61488782095313,9,755.7084911658295
216,2965.608854499622,2327.149103824502,0.0,0.0,False,14,254.99411164761455,19,575.2232546378044
217,2781.5929236096404,1441.3135646119301,0.0,0.0,False,9,283.54307449028,8,500.59633832036286
218,2756.3297211971303,219.0024479621057,0.0,0.0,False,4,300.86989956576474,3,476.6626584399381
219,898.9999557794101,2988.6506408202918,0.0,0.0,False,16,129.28201962706103,15,573.9094497788059
220,1259.2131720147643,651.1855698035276,0.0,0.0,False,1,354.68060889351176,2,463.9647457152131
221,649.2722036574811,3276.4933954900152,0.0,0.0,False,15,491.0053678502381,16,509.6364946921629
222,1142.6671365437344,3230.3364089038837,0.0,0.0,False,16,359.976988346371,17,611.2807630416455
223,1953.4724544505184,975.7586564852878,0.0,0.0,False,7,398.660763267053,8,455.36396024045416
224,2350.33569585266,2739.396504505234,1.0,5e-05,True,18,165.16258116618658,19,655.1381719978012
225,381.1736220706061,1077.6003458383595,0.0,0.0,False,5,173.35467345387372,6,635.8992758705787
226,679.3107068162677,729.7701183956983,0.0,0.0,False,1,446.09170275531613,0,469.26037495127395
227,1430.8002089786553,1213.345141999423,0.0,0.0,False,7,229.5327766861074,6,436.871002506406
228,3199.6359791523455,564.149668738851,0.0,0.0,False,4,261.6418127828438,9,712.6850986173786
229,2441.5675473797082,3081.175997974582,0.0,0.0,False,18,215.5703130778959,19,572.1583503662191
230,2818.751776302734,1132.8716721459596,0.0,0.0,False,9,199.79104935773137,8,509.3262913506917
231,800.3154263674754,2841.516540599773,0.0,0.0,False,16,203.86537455048008,15,472.5457482808366
232,858.7329903493753,1774.6485897038788,0.0,0.0,False,11,327.8925246520156,6,548.1197507052988
233,1349.0721230589852,592.1765896189139,0.0,0.0,False,2,356.6101090030861,1,396.1277429934959
234,956.8529891845277,2355.7448591609304,0.0,0.0,False,11,285.4134335042498,16,547.631197250457
235,2141.0414903601613,1696.7252878703441,1.0,5e-05,True,13,417.27104856924853,8,487.6635152037957
236,412.818586358291,2211.5955045539517,0.0,0.0,False,10,160.70281178712,11,598.4644105894142
237,1922.9156725016699,2381.189183708721,0.0,0.0,False,12,406.27943150482946,13,504.01097288759723
238,567.582045590461,1571.9320290054784,0.0,0.0,False,5,404.1927678494719,6,538.8776488178338
239,521.498946427455,2708.7438051741497,0.0,0.0,False,15,270.93152315173575,16,511.42678526951596
240,2935.8027814158286,342.46023938990317,0.0,0.0,False,4,87.27912136058505,3,618.3851217491447
241,334.27865898725827,2947.8725996990297,0.0,0.0,False,15,45.90052564205777,16,662.2960843464632
242,213.34408162791195,1083.4343749079999,0.0,0.0,False,5,199.23681384244426,0,679.2407240894998
243,2991.702899174222,1105.0361767039763,0.0,0.0,False,9,138.8618159437484,8,684.2696867748369
244,2021.0771599003945,213.82025858848252,0.0,0.0,False,3,361.441752194975,2,414.61064256536696
245,1837.3705983870996,2858.2725895866356,0.0,0.0,False,17,184.33125654711526,18,486.2411560819619
246,657.1054468800882,2943.4867842091135,0.0,0.0,False,15,328.0707341384688,16,340.41374913203566
247,1568.1835252175604,1554.406299665299,0.0,0.0,False,7,323.48154015887474,12,526.2595110269176
248,3286.601101535568,2994.471085566169,0.0,0.0,False,19,315.48094771320706,18,969.3798554307361
249,753.1013013706611,3305.0706645055666,0.0,0.0,False,16,470.03959985230784,15,583.1286339558851
250,67.33908732584662,187.51903867153567,0.0,0.0,False,0,348.45756153196885,1,955.0326055349534
251,1157.389608173419,1707.5627633329175,0.0,0.0,False,11,399.79846915815375,6,491.43800414708005
252,72.05367840391779,1087.2242717603262,0.0,0.0,False,5,303.1371260219793,0,721.0059662520572
253,637.3245667249522,249.20350802134053,0.0,0.0,False,0,347.5313901275899,1,394.0450280399677
254,1610.9149483126635,511.67655840406155,0.0,0.0,False,2,108.04919633152393,1,623.5341289127925
255,1558.7835988912345,1008.5121942427336,0.0,0.0,False,7,255.41225230134927,2,602.2156515952017
256,429.50380577016574,1391.779629350343,0.0,0.0,False,5,177.45519386741486,6,584.5418359046621
257,42.02584075419921,2233.565327351816,0.0,0.0,False,10,331.21863521925764,15,728.5305185988125
258,1818.8128777149025,2792.042449006113,0.0,0.0,False,17,194.5799020318996,18,514.7168023058776
259,1380.577831037235,2270.5997387987773,0.0,0.0,False,12,340.91851461635116,11,433.3230866010855
260,2191.4890525268875,2874.4615606768675,0.0,0.0,False,18,133.03954159079748,17,533.889770821605
261,1040.230731257168,1607.6601407207122,0.0,0.0,False,6,366.7273862725684,11,467.42511405788565
262,2766.6914688792676,1776.7277580107661,0.0,0.0,False,14,367.90559499937416,13,534.589124479495
263,2970.2170958833754,1861.5206581640825,0.0,0.0,False,14,211.883526655064,9,617.9623048217708
264,2357.5301368123082,1233.0221213820228,0.0,0.0,False,8,37.45721032319052,9,627.5236125442074
265,2303.0845555257265,2579.004493247345,0.0,0.0,False,18,323.57451722077104,13,506.45393331053316
266,1556.9388541868998,2263.5556729158425,0.0,0.0,False,12,215.93935554838828,11,593.4160476597968
267,584.56314942263,767.4773334837278,0.0,0.0,False,0,434.161973146584,5,539.239690483314
268,1219.9835957223431,1166.460909825334,0.0,0.0,False,6,237.89587567245587,7,445.0879831023385
269,2967.208083820055,2198.1470231047742,0.0,0.0,False,14,126.50853996656909,13,657.609889114122
270,2421.3667862037983,3134.9321683601843,0.0,0.0,False,18,253.34088714916217,19,609.816006050058
271,2874.959496317033,1217.6205646985047,0.0,0.0,False,9,113.05992345234608,8,553.9380118678879
272,870.9405137847598,1724.158189745674,0.0,0.0,False,11,370.13762196878815,6,496.1801653624469
273,2775.346862250512,639.8122715336762,0.0,0.0,False,4,307.68339093633125,3,506.53997979244195
274,2155.767791911806,1216.4378591936077,0.0,0.0,False,8,168.10058554737302,7,498.2037406755755
275,618.5578408125169,2316.377377556718,1.0,5e-05,True,10,376.2908596908507,11,448.31362174696244
276,507.79935128605473,318.7268829405495,1.0,5e-05,True,0,200.52843525759727,1,496.5276291871106
277,912.5776548233423,1176.1188345646876,0.0,0.0,False,6,106.59841881059067,5,584.836979112568
278,1537.0492052196735,334.7052788216839,0.0,0.0,False,2,145.204781633369,1,547.9147997820897
279,134.27178180403578,2006.6278418720763,0.0,0.0,False,10,208.2158169229021,5,788.0162746428609
280,601.2086760163945,616.9834674721519,0.0,0.0,False,0,337.080236110645,1,442.75235285125194
281,1490.2669689937586,1119.6680302807295,1.0,5e-05,True,7,208.8820328462221,6,510.58226868054356
282,2724.337879967017,983.2532961599856,0.0,0.0,False,9,368.4771983384019,8,479.6019867520056
283,619.4875586993555,1001.2031219286512,0.0,0.0,False,5,376.3836434621209,6,447.0140146194631
