regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,12,0.75,4.0,64,4096,512,2048,1664,239.553,260.032,192.609,-2.2923
mixed,16,12,0.75,4.0,64,4096,1024,4096,3328,396.96,435.264,298.209,-2.5781
mixed,16,12,0.75,4.0,64,4096,2048,8192,6656,561.473,639.585,451.808,-1.4039
mixed,16,12,0.75,4.0,64,4096,4096,16384,13312,864.579,913.761,816.993,-0.9675
mixed,16,12,0.75,4.0,64,8192,128,512,416,157.536,163.552,157.057,-0.0796
mixed,16,12,0.75,4.0,64,8192,256,1024,832,195.136,206.88,198.016,0.2452
mixed,16,12,0.75,4.0,64,8192,512,2048,1664,265.344,286.72,273.057,0.3608
mixed,16,12,0.75,4.0,64,8192,1024,4096,3328,402.688,440.704,313.185,-2.3544
mixed,16,12,0.75,4.0,64,8192,2048,8192,6656,712.0,786.338,512.768,-2.6801
mixed,16,12,0.75,4.0,64,8192,4096,16384,13312,1042.497,1196.769,822.402,-1.4267
mixed,16,12,0.75,4.0,128,0,128,512,416,79.104,94.016,75.392,-0.2489
mixed,16,12,0.75,4.0,128,0,256,1024,832,112.992,123.2,100.48,-1.2257
mixed,16,12,0.75,4.0,128,0,512,2048,1664,155.904,177.216,161.441,0.2598
mixed,16,12,0.75,4.0,128,0,1024,4096,3328,237.184,281.408,258.528,0.4826
mixed,16,12,0.75,4.0,128,0,2048,8192,6656,410.529,492.415,446.784,0.4427
mixed,16,12,0.75,4.0,128,0,4096,16384,13312,752.705,908.448,815.425,0.4027
mixed,16,12,0.75,4.0,128,512,128,512,416,107.52,115.489,96.672,-1.3613
mixed,16,12,0.75,4.0,128,512,256,1024,832,131.808,145.249,106.24,-1.9022
mixed,16,12,0.75,4.0,128,512,512,2048,1664,175.969,196.384,150.432,-1.2509
mixed,16,12,0.75,4.0,128,512,1024,4096,3328,264.832,307.04,258.465,-0.1508
mixed,16,12,0.75,4.0,128,512,2048,8192,6656,415.201,497.985,448.289,0.3997
mixed,16,12,0.75,4.0,128,512,4096,16384,13312,760.417,919.487,811.872,0.3235
mixed,16,12,0.75,4.0,128,1024,128,512,416,120.736,126.593,120.768,0.0055
mixed,16,12,0.75,4.0,128,1024,256,1024,832,150.944,162.305,127.008,-2.1069
mixed,16,12,0.75,4.0,128,1024,512,2048,1664,196.16,216.575,152.129,-2.1568
mixed,16,12,0.75,4.0,128,1024,1024,4096,3328,287.169,327.008,259.937,-0.6836
mixed,16,12,0.75,4.0,128,1024,2048,8192,6656,455.328,536.448,451.104,-0.0521
mixed,16,12,0.75,4.0,128,1024,4096,16384,13312,763.936,925.376,814.945,0.316
mixed,16,12,0.75,4.0,128,2048,128,512,416,138.016,144.353,138.592,0.0909
mixed,16,12,0.75,4.0,128,2048,256,1024,832,161.152,171.744,164.129,0.2811
mixed,16,12,0.75,4.0,128,2048,512,2048,1664,234.56,258.08,185.408,-2.0898
mixed,16,12,0.75,4.0,128,2048,1024,4096,3328,327.329,366.496,249.408,-1.9895
mixed,16,12,0.75,4.0,128,2048,2048,8192,6656,497.728,572.992,449.761,-0.6373
mixed,16,12,0.75,4.0,128,2048,4096,16384,13312,839.553,986.978,819.52,-0.1359
mixed,16,12,0.75,4.0,128,4096,128,512,416,151.872,156.512,152.511,0.1377
mixed,16,12,0.75,4.0,128,4096,256,1024,832,197.247,211.552,203.36,0.4273
mixed,16,12,0.75,4.0,128,4096,512,2048,1664,245.856,267.264,251.809,0.2781
mixed,16,12,0.75,4.0,128,4096,1024,4096,3328,399.712,438.784,302.272,-2.4939
mixed,16,12,0.75,4.0,128,4096,2048,8192,6656,564.706,641.184,433.152,-1.7202
mixed,16,12,0.75,4.0,128,4096,4096,16384,13312,896.576,1052.833,818.817,-0.4976
mixed,16,12,0.75,4.0,128,8192,128,512,416,201.825,207.52,203.328,0.2639
mixed,16,12,0.75,4.0,128,8192,256,1024,832,224.416,238.303,230.241,0.4195
mixed,16,12,0.75,4.0,128,8192,512,2048,1664,324.609,344.32,331.328,0.3409
mixed,16,12,0.75,4.0,128,8192,1024,4096,3328,412.864,449.536,424.992,0.3307
mixed,16,12,0.75,4.0,128,8192,2048,8192,6656,713.794,788.866,515.359,-2.6433
mixed,16,12,0.75,4.0,128,8192,4096,16384,13312,1044.097,1194.527,791.714,-1.6777
mixed,16,12,0.75,4.0,256,0,128,512,416,86.464,105.472,94.4,0.4175
mixed,16,12,0.75,4.0,256,0,256,1024,832,122.464,134.72,114.144,-0.6789
mixed,16,12,0.75,4.0,256,0,512,2048,1664,168.32,189.6,164.256,-0.191
mixed,16,12,0.75,4.0,256,0,1024,4096,3328,254.113,294.432,263.04,0.2214
mixed,16,12,0.75,4.0,256,0,2048,8192,6656,422.37,504.736,454.209,0.3866
mixed,16,12,0.75,4.0,256,0,4096,16384,13312,770.658,927.33,819.2,0.3098
mixed,16,12,0.75,4.0,256,512,128,512,416,115.68,124.736,114.528,-0.1272
mixed,16,12,0.75,4.0,256,512,256,1024,832,141.024,152.768,139.712,-0.1117
mixed,16,12,0.75,4.0,256,512,512,2048,1664,187.296,208.384,177.056,-0.4856
mixed,16,12,0.75,4.0,256,512,1024,4096,3328,276.48,316.833,264.352,-0.3005
mixed,16,12,0.75,4.0,256,512,2048,8192,6656,447.233,522.914,452.543,0.0702
mixed,16,12,0.75,4.0,256,512,4096,16384,13312,786.849,935.01,819.265,0.2188
mixed,16,12,0.75,4.0,256,1024,128,512,416,134.592,144.929,133.28,-0.1269
mixed,16,12,0.75,4.0,256,1024,256,1024,832,162.688,173.984,160.16,-0.2238
mixed,16,12,0.75,4.0,256,1024,512,2048,1664,205.984,226.849,207.777,0.0859
mixed,16,12,0.75,4.0,256,1024,1024,4096,3328,298.272,337.985,254.784,-1.0951
mixed,16,12,0.75,4.0,256,1024,2048,8192,6656,466.657,546.849,456.608,-0.1253
mixed,16,12,0.75,4.0,256,1024,4096,16384,13312,805.377,958.69,825.152,0.129
mixed,16,12,0.75,4.0,256,2048,128,512,416,149.088,157.792,152.992,0.4485
mixed,16,12,0.75,4.0,256,2048,256,1024,832,198.975,214.849,201.312,0.1472
mixed,16,12,0.75,4.0,256,2048,512,2048,1664,250.528,271.328,254.177,0.1754
mixed,16,12,0.75,4.0,256,2048,1024,4096,3328,339.552,379.52,335.936,-0.0905
mixed,16,12,0.75,4.0,256,2048,2048,8192,6656,510.176,586.207,440.256,-0.9196
mixed,16,12,0.75,4.0,256,2048,4096,16384,13312,849.665,1002.657,824.992,-0.1613
mixed,16,12,0.75,4.0,256,4096,128,512,416,186.913,192.448,188.64,0.312
mixed,16,12,0.75,4.0,256,4096,256,1024,832,211.232,226.336,215.456,0.2797
mixed,16,12,0.75,4.0,256,4096,512,2048,1664,326.144,348.223,333.216,0.3203
mixed,16,12,0.75,4.0,256,4096,1024,4096,3328,413.987,452.512,426.016,0.3122
mixed,16,12,0.75,4.0,256,4096,2048,8192,6656,581.376,654.305,544.385,-0.5072
mixed,16,12,0.75,4.0,256,4096,4096,16384,13312,916.864,1070.37,798.241,-0.7728
mixed,16,12,0.75,4.0,256,8192,128,512,416,265.792,274.624,269.12,0.3768
mixed,16,12,0.75,4.0,256,8192,256,1024,832,295.456,308.544,298.337,0.2201
mixed,16,12,0.75,4.0,256,8192,512,2048,1664,342.305,364.127,348.481,0.283
mixed,16,12,0.75,4.0,256,8192,1024,4096,3328,430.848,603.296,440.768,0.0575
mixed,16,12,0.75,4.0,256,8192,2048,8192,6656,729.568,803.073,749.952,0.2773
mixed,16,12,0.75,4.0,256,8192,4096,16384,13312,1058.721,1214.146,969.824,-0.572
mixed,16,12,0.75,4.0,512,0,128,512,416,99.649,105.504,97.056,-0.4429
mixed,16,12,0.75,4.0,512,0,256,1024,832,123.424,140.16,120.832,-0.1549
mixed,16,12,0.75,4.0,512,0,512,2048,1664,173.601,192.64,160.033,-0.7126
mixed,16,12,0.75,4.0,512,0,1024,4096,3328,258.048,297.632,245.441,-0.3185
mixed,16,12,0.75,4.0,512,0,2048,8192,6656,428.481,509.249,423.009,-0.0677
mixed,16,12,0.75,4.0,512,0,4096,16384,13312,773.536,940.96,772.449,-0.0065
mixed,16,12,0.75,4.0,512,512,128,512,416,117.184,124.736,115.2,-0.2627
mixed,16,12,0.75,4.0,512,512,256,1024,832,148.417,157.152,141.536,-0.7878
mixed,16,12,0.75,4.0,512,512,512,2048,1664,190.561,210.88,184.929,-0.2772
mixed,16,12,0.75,4.0,512,512,1024,4096,3328,279.584,317.568,271.841,-0.2038
mixed,16,12,0.75,4.0,512,512,2048,8192,6656,450.592,526.721,431.616,-0.2493
mixed,16,12,0.75,4.0,512,512,4096,16384,13312,791.584,947.682,779.009,-0.0806
mixed,16,12,0.75,4.0,512,1024,128,512,416,135.072,144.672,132.48,-0.27
mixed,16,12,0.75,4.0,512,1024,256,1024,832,165.184,177.536,158.4,-0.5492
mixed,16,12,0.75,4.0,512,1024,512,2048,1664,208.417,231.072,210.145,0.0763
mixed,16,12,0.75,4.0,512,1024,1024,4096,3328,297.856,338.304,301.345,0.0863
mixed,16,12,0.75,4.0,512,1024,2048,8192,6656,468.96,547.872,438.08,-0.3913
mixed,16,12,0.75,4.0,512,1024,4096,16384,13312,812.096,969.729,791.616,-0.1299
mixed,16,12,0.75,4.0,512,2048,128,512,416,172.481,180.736,173.472,0.12
mixed,16,12,0.75,4.0,512,2048,256,1024,832,200.768,214.977,200.512,-0.018
mixed,16,12,0.75,4.0,512,2048,512,2048,1664,251.521,273.536,253.504,0.0901
mixed,16,12,0.75,4.0,512,2048,1024,4096,3328,339.136,380.704,345.089,0.1432
mixed,16,12,0.75,4.0,512,2048,2048,8192,6656,509.664,589.888,506.687,-0.0371
mixed,16,12,0.75,4.0,512,2048,4096,16384,13312,853.281,1012.737,794.112,-0.3711
mixed,16,12,0.75,4.0,512,4096,128,512,416,250.528,258.241,251.328,0.1037
mixed,16,12,0.75,4.0,512,4096,256,1024,832,278.08,293.248,280.353,0.1499
mixed,16,12,0.75,4.0,512,4096,512,2048,1664,328.64,349.472,330.592,0.0937
mixed,16,12,0.75,4.0,512,4096,1024,4096,3328,416.256,452.898,421.632,0.1467
mixed,16,12,0.75,4.0,512,4096,2048,8192,6656,584.64,660.899,598.017,0.1754
mixed,16,12,0.75,4.0,512,4096,4096,16384,13312,919.458,1077.89,928.576,0.0576
mixed,16,12,0.75,4.0,512,8192,128,512,416,404.289,410.433,406.656,0.3853
mixed,16,12,0.75,4.0,512,8192,256,1024,832,435.84,445.571,435.104,-0.0756
mixed,16,12,0.75,4.0,512,8192,512,2048,1664,482.721,500.065,482.784,0.0036
mixed,16,12,0.75,4.0,512,8192,1024,4096,3328,568.257,606.848,574.336,0.1575
mixed,16,12,0.75,4.0,512,8192,2048,8192,6656,734.816,813.953,744.608,0.1237
mixed,16,12,0.75,4.0,512,8192,4096,16384,13312,1069.442,1226.85,1078.112,0.0551
mixed,16,12,0.75,4.0,1024,0,128,512,416,142.144,151.008,141.28,-0.0975
mixed,16,12,0.75,4.0,1024,0,256,1024,832,169.664,183.296,168.864,-0.0587
mixed,16,12,0.75,4.0,1024,0,512,2048,1664,219.232,240.672,212.768,-0.3015
mixed,16,12,0.75,4.0,1024,0,1024,4096,3328,310.4,350.304,292.129,-0.4579
mixed,16,12,0.75,4.0,1024,0,2048,8192,6656,480.45,558.976,448.192,-0.4108
mixed,16,12,0.75,4.0,1024,0,4096,16384,13312,826.306,975.328,802.976,-0.1566
mixed,16,12,0.75,4.0,1024,512,128,512,416,177.792,186.624,177.857,0.0074
mixed,16,12,0.75,4.0,1024,512,256,1024,832,207.712,222.88,204.448,-0.2152
mixed,16,12,0.75,4.0,1024,512,512,2048,1664,257.152,281.503,256.704,-0.0184
mixed,16,12,0.75,4.0,1024,512,1024,4096,3328,349.92,387.264,344.096,-0.156
mixed,16,12,0.75,4.0,1024,512,2048,8192,6656,518.272,599.681,481.215,-0.4552
mixed,16,12,0.75,4.0,1024,512,4096,16384,13312,857.729,1015.232,817.664,-0.2544
mixed,16,12,0.75,4.0,1024,1024,128,512,416,216.064,223.328,214.689,-0.1893
mixed,16,12,0.75,4.0,1024,1024,256,1024,832,246.562,260.448,242.113,-0.3204
mixed,16,12,0.75,4.0,1024,1024,512,2048,1664,297.375,320.736,296.928,-0.0191
mixed,16,12,0.75,4.0,1024,1024,1024,4096,3328,387.456,427.968,381.696,-0.1422
mixed,16,12,0.75,4.0,1024,1024,2048,8192,6656,557.536,639.265,549.024,-0.1041
mixed,16,12,0.75,4.0,1024,1024,4096,16384,13312,896.384,1053.568,825.89,-0.4485
mixed,16,12,0.75,4.0,1024,2048,128,512,416,293.248,300.384,292.448,-0.1121
mixed,16,12,0.75,4.0,1024,2048,256,1024,832,322.656,339.936,314.304,-0.4833
mixed,16,12,0.75,4.0,1024,2048,512,2048,1664,377.568,397.28,367.872,-0.4919
mixed,16,12,0.75,4.0,1024,2048,1024,4096,3328,467.072,502.176,461.823,-0.1495
mixed,16,12,0.75,4.0,1024,2048,2048,8192,6656,634.753,712.96,619.553,-0.1944
mixed,16,12,0.75,4.0,1024,2048,4096,16384,13312,974.976,1131.715,905.217,-0.4451
mixed,16,12,0.75,4.0,1024,4096,128,512,416,459.201,466.272,454.24,-0.7016
mixed,16,12,0.75,4.0,1024,4096,256,1024,832,486.721,505.088,480.576,-0.3346
mixed,16,12,0.75,4.0,1024,4096,512,2048,1664,541.024,557.473,532.832,-0.498
mixed,16,12,0.75,4.0,1024,4096,1024,4096,3328,624.867,664.704,622.976,-0.0475
mixed,16,12,0.75,4.0,1024,4096,2048,8192,6656,790.272,866.785,783.904,-0.0832
mixed,16,12,0.75,4.0,1024,4096,4096,16384,13312,1126.849,1279.426,1096.002,-0.2022
mixed,16,12,0.75,4.0,1024,8192,128,512,416,770.432,776.416,762.849,-1.2672
mixed,16,12,0.75,4.0,1024,8192,256,1024,832,799.488,814.85,800.385,0.0584
mixed,16,12,0.75,4.0,1024,8192,512,2048,1664,846.784,865.729,840.45,-0.3343
mixed,16,12,0.75,4.0,1024,8192,1024,4096,3328,932.001,967.585,932.512,0.0144
mixed,16,12,0.75,4.0,1024,8192,2048,8192,6656,1090.304,1170.274,1099.105,0.1101
mixed,16,12,0.75,4.0,1024,8192,4096,16384,13312,1419.234,1577.475,1421.952,0.0172
mixed,16,12,0.75,4.0,2048,0,128,512,416,297.344,305.024,292.352,-0.65
mixed,16,12,0.75,4.0,2048,0,256,1024,832,325.6,342.432,320.416,-0.308
mixed,16,12,0.75,4.0,2048,0,512,2048,1664,382.21,400.481,375.776,-0.3521
mixed,16,12,0.75,4.0,2048,0,1024,4096,3328,463.809,505.695,455.296,-0.2032
mixed,16,12,0.75,4.0,2048,0,2048,8192,6656,637.633,717.089,600.897,-0.4623
mixed,16,12,0.75,4.0,2048,0,4096,16384,13312,971.649,1126.079,895.041,-0.4961
mixed,16,12,0.75,4.0,2048,512,128,512,416,371.168,377.153,371.008,-0.0267
mixed,16,12,0.75,4.0,2048,512,256,1024,832,396.704,416.833,393.856,-0.1415
mixed,16,12,0.75,4.0,2048,512,512,2048,1664,451.232,475.457,440.992,-0.4227
mixed,16,12,0.75,4.0,2048,512,1024,4096,3328,539.264,575.777,522.305,-0.4645
mixed,16,12,0.75,4.0,2048,512,2048,8192,6656,708.352,786.337,665.089,-0.5548
mixed,16,12,0.75,4.0,2048,512,4096,16384,13312,1044.416,1199.297,961.314,-0.5366
mixed,16,12,0.75,4.0,2048,1024,128,512,416,441.345,449.696,439.296,-0.2454
mixed,16,12,0.75,4.0,2048,1024,256,1024,832,472.066,485.602,468.064,-0.2957
mixed,16,12,0.75,4.0,2048,1024,512,2048,1664,524.93,549.76,512.8,-0.4885
mixed,16,12,0.75,4.0,2048,1024,1024,4096,3328,616.255,650.274,598.881,-0.5107
mixed,16,12,0.75,4.0,2048,1024,2048,8192,6656,780.61,859.776,740.288,-0.5093
mixed,16,12,0.75,4.0,2048,1024,4096,16384,13312,1114.912,1273.857,1034.849,-0.5037
mixed,16,12,0.75,4.0,2048,2048,128,512,416,592.129,604.961,590.72,-0.1098
mixed,16,12,0.75,4.0,2048,2048,256,1024,832,623.904,640.734,615.52,-0.4982
mixed,16,12,0.75,4.0,2048,2048,512,2048,1664,678.304,700.928,665.378,-0.5713
mixed,16,12,0.75,4.0,2048,2048,1024,4096,3328,767.168,804.451,752.832,-0.3845
mixed,16,12,0.75,4.0,2048,2048,2048,8192,6656,934.081,1007.938,899.809,-0.464
mixed,16,12,0.75,4.0,2048,2048,4096,16384,13312,1268.482,1418.243,1183.043,-0.5705
mixed,16,12,0.75,4.0,2048,4096,128,512,416,888.097,900.867,883.201,-0.3834
mixed,16,12,0.75,4.0,2048,4096,256,1024,832,920.162,930.144,918.592,-0.1573
mixed,16,12,0.75,4.0,2048,4096,512,2048,1664,972.77,987.968,955.779,-1.118
mixed,16,12,0.75,4.0,2048,4096,1024,4096,3328,1054.622,1085.76,1036.032,-0.597
mixed,16,12,0.75,4.0,2048,4096,2048,8192,6656,1216.833,1287.329,1180.066,-0.5215
mixed,16,12,0.75,4.0,2048,4096,4096,16384,13312,1541.345,1691.104,1458.689,-0.5519
mixed,16,12,0.75,4.0,2048,8192,128,512,416,1495.137,1497.089,1491.041,-2.0984
mixed,16,12,0.75,4.0,2048,8192,256,1024,832,1520.899,1525.507,1510.786,-2.1947
mixed,16,12,0.75,4.0,2048,8192,512,2048,1664,1566.945,1593.155,1552.931,-0.5347
mixed,16,12,0.75,4.0,2048,8192,1024,4096,3328,1641.536,1690.659,1633.443,-0.1647
mixed,16,12,0.75,4.0,2048,8192,2048,8192,6656,1817.059,1879.875,1804.417,-0.2013
mixed,16,12,0.75,4.0,2048,8192,4096,16384,13312,2119.78,2280.227,2105.122,-0.0914
mixed,16,12,0.75,4.0,4096,0,128,512,416,826.976,829.378,826.465,-0.2127
mixed,16,12,0.75,4.0,4096,0,256,1024,832,854.209,862.53,849.313,-0.5884
mixed,16,12,0.75,4.0,4096,0,512,2048,1664,900.354,926.496,891.235,-0.3488
mixed,16,12,0.75,4.0,4096,0,1024,4096,3328,992.482,1030.657,970.498,-0.5759
mixed,16,12,0.75,4.0,4096,0,2048,8192,6656,1155.713,1231.518,1117.922,-0.4985
mixed,16,12,0.75,4.0,4096,0,4096,16384,13312,1484.771,1634.817,1385.984,-0.6584
mixed,16,12,0.75,4.0,4096,512,128,512,416,975.172,984.96,972.512,-0.2718
mixed,16,12,0.75,4.0,4096,512,256,1024,832,1003.584,1010.273,1002.785,-0.1194
mixed,16,12,0.75,4.0,4096,512,512,2048,1664,1050.209,1073.539,1046.274,-0.1687
mixed,16,12,0.75,4.0,4096,512,1024,4096,3328,1134.496,1174.848,1123.137,-0.2815
mixed,16,12,0.75,4.0,4096,512,2048,8192,6656,1305.157,1373.795,1259.235,-0.669
mixed,16,12,0.75,4.0,4096,512,4096,16384,13312,1620.48,1771.681,1523.169,-0.6436
mixed,16,12,0.75,4.0,4096,1024,128,512,416,1122.305,1135.04,1118.658,-0.2864
mixed,16,12,0.75,4.0,4096,1024,256,1024,832,1142.243,1168.225,1139.646,-0.1
mixed,16,12,0.75,4.0,4096,1024,512,2048,1664,1198.529,1220.193,1182.401,-0.7445
mixed,16,12,0.75,4.0,4096,1024,1024,4096,3328,1283.361,1308.414,1269.186,-0.5658
mixed,16,12,0.75,4.0,4096,1024,2048,8192,6656,1435.649,1510.913,1394.689,-0.5442
mixed,16,12,0.75,4.0,4096,1024,4096,16384,13312,1751.971,1913.345,1660.736,-0.5654
mixed,16,12,0.75,4.0,4096,2048,128,512,416,1403.074,1403.776,1404.93,2.6439
mixed,16,12,0.75,4.0,4096,2048,256,1024,832,1425.088,1441.025,1428.543,0.2168
mixed,16,12,0.75,4.0,4096,2048,512,2048,1664,1474.177,1498.976,1464.61,-0.3858
mixed,16,12,0.75,4.0,4096,2048,1024,4096,3328,1559.299,1595.072,1536.036,-0.6503
mixed,16,12,0.75,4.0,4096,2048,2048,8192,6656,1719.743,1789.411,1666.05,-0.7707
mixed,16,12,0.75,4.0,4096,2048,4096,16384,13312,2040.097,2184.963,1945.667,-0.6518
mixed,16,12,0.75,4.0,4096,4096,128,512,416,1974.116,1970.722,1970.85,
mixed,16,12,0.75,4.0,4096,4096,256,1024,832,1996.004,2017.925,1985.922,-0.4599
mixed,16,12,0.75,4.0,4096,4096,512,2048,1664,2048.164,2051.874,2031.363,-4.5286
mixed,16,12,0.75,4.0,4096,4096,1024,4096,3328,2130.242,2155.043,2107.587,-0.9135
mixed,16,12,0.75,4.0,4096,4096,2048,8192,6656,2279.266,2359.908,2242.209,-0.4595
mixed,16,12,0.75,4.0,4096,4096,4096,16384,13312,2591.877,2738.818,2500.481,-0.622
mixed,16,12,0.75,4.0,4096,8192,128,512,416,3073.414,3090.182,3084.0,0.6313
mixed,16,12,0.75,4.0,4096,8192,256,1024,832,3106.66,3123.04,3092.518,-0.8634
mixed,16,12,0.75,4.0,4096,8192,512,2048,1664,3158.052,3168.418,3147.841,-0.985
mixed,16,12,0.75,4.0,4096,8192,1024,4096,3328,3236.711,3308.479,3254.435,0.247
mixed,16,12,0.75,4.0,4096,8192,2048,8192,6656,3431.617,3488.134,3392.195,-0.6975
mixed,16,12,0.75,4.0,4096,8192,4096,16384,13312,3732.068,3871.844,3649.475,-0.5909
mixed,16,12,0.75,4.0,8192,0,128,512,416,2656.803,2706.081,2666.017,0.187
mixed,16,12,0.75,4.0,8192,0,256,1024,832,2719.203,2741.256,2687.748,-1.4263
mixed,16,12,0.75,4.0,8192,0,512,2048,1664,2774.02,2738.147,2747.745,
mixed,16,12,0.75,4.0,8192,0,1024,4096,3328,2844.642,2883.107,2809.891,-0.9034
mixed,16,12,0.75,4.0,8192,0,2048,8192,6656,3006.819,3085.251,2958.598,-0.6148
mixed,16,12,0.75,4.0,8192,0,4096,16384,13312,3328.388,3465.891,3238.373,-0.6546
mixed,16,12,0.75,4.0,8192,512,128,512,416,2989.634,2993.636,3021.35,7.925
mixed,16,12,0.75,4.0,8192,512,256,1024,832,3016.868,3028.868,2998.945,-1.4936
mixed,16,12,0.75,4.0,8192,512,512,2048,1664,3081.763,3084.195,3050.18,-12.9864
mixed,16,12,0.75,4.0,8192,512,1024,4096,3328,3142.884,3176.548,3109.892,-0.98
mixed,16,12,0.75,4.0,8192,512,2048,8192,6656,3311.937,3378.569,3269.094,-0.643
mixed,16,12,0.75,4.0,8192,512,4096,16384,13312,3597.636,3771.363,3531.622,-0.38
mixed,16,12,0.75,4.0,8192,1024,128,512,416,3276.319,3282.021,3274.723,-0.2799
mixed,16,12,0.75,4.0,8192,1024,256,1024,832,3308.127,3317.03,3295.779,-1.3869
mixed,16,12,0.75,4.0,8192,1024,512,2048,1664,3357.216,3343.009,3338.694,
mixed,16,12,0.75,4.0,8192,1024,1024,4096,3328,3425.349,3470.082,3393.763,-0.7061
mixed,16,12,0.75,4.0,8192,1024,2048,8192,6656,3602.628,3656.933,3547.876,-1.0082
mixed,16,12,0.75,4.0,8192,1024,4096,16384,13312,3901.379,4058.311,3814.79,-0.5518
mixed,16,12,0.75,4.0,8192,2048,128,512,416,3820.584,3847.646,3817.477,-0.1148
mixed,16,12,0.75,4.0,8192,2048,256,1024,832,3877.029,3867.012,3765.063,
mixed,16,12,0.75,4.0,8192,2048,512,2048,1664,3892.961,3914.179,3891.046,-0.0903
mixed,16,12,0.75,4.0,8192,2048,1024,4096,3328,3972.585,4042.692,3952.227,-0.2904
mixed,16,12,0.75,4.0,8192,2048,2048,8192,6656,4134.888,4209.348,4092.516,-0.5691
mixed,16,12,0.75,4.0,8192,2048,4096,16384,13312,4454.37,4590.371,4346.82,-0.7908
mixed,16,12,0.75,4.0,8192,4096,128,512,416,4952.936,4956.481,4946.884,-1.7072
mixed,16,12,0.75,4.0,8192,4096,256,1024,832,4970.88,4954.054,4971.396,
mixed,16,12,0.75,4.0,8192,4096,512,2048,1664,5025.255,5045.353,5000.868,-1.2134
mixed,16,12,0.75,4.0,8192,4096,1024,4096,3328,5106.947,5087.942,5033.069,
mixed,16,12,0.75,4.0,8192,4096,2048,8192,6656,5232.165,5342.44,5215.787,-0.1485
mixed,16,12,0.75,4.0,8192,4096,4096,16384,13312,5537.384,5724.454,5461.157,-0.4075
mixed,16,12,0.75,4.0,8192,8192,128,512,416,7205.864,7239.759,7268.132,1.8371
mixed,16,12,0.75,4.0,8192,8192,256,1024,832,7302.663,7301.54,7195.911,
mixed,16,12,0.75,4.0,8192,8192,512,2048,1664,7291.92,7304.704,7268.558,-1.8274
mixed,16,12,0.75,4.0,8192,8192,1024,4096,3328,7334.151,7367.788,7308.322,-0.7679
mixed,16,12,0.75,4.0,8192,8192,2048,8192,6656,7494.308,7583.119,7441.767,-0.5916
mixed,16,12,0.75,4.0,8192,8192,4096,16384,13312,7851.273,7956.005,7643.24,-1.9863
pure,16,14,0.875,4.0,0,0,128,512,464,60.672,74.912,70.848,0.7146
pure,16,14,0.875,4.0,0,0,256,1024,928,97.408,101.504,97.856,0.1094
pure,16,14,0.875,4.0,0,0,512,2048,1856,144.896,154.72,145.472,0.0586
pure,16,14,0.875,4.0,0,0,1024,4096,3712,242.24,265.056,248.448,0.2721
pure,16,14,0.875,4.0,0,0,2048,8192,7424,437.92,475.072,435.168,-0.0741
pure,16,14,0.875,4.0,0,0,4096,16384,14848,814.785,900.45,815.905,0.0131
mixed,16,14,0.875,4.0,16,0,128,512,464,60.288,73.568,72.576,0.9253
mixed,16,14,0.875,4.0,16,0,256,1024,928,99.008,104.0,100.256,0.25
mixed,16,14,0.875,4.0,16,0,512,2048,1856,147.168,157.92,151.232,0.378
mixed,16,14,0.875,4.0,16,0,1024,4096,3712,245.185,266.176,247.008,0.0868
mixed,16,14,0.875,4.0,16,0,2048,8192,7424,435.041,477.058,439.904,0.1157
mixed,16,14,0.875,4.0,16,0,4096,16384,14848,823.009,900.865,816.291,-0.0863
mixed,16,14,0.875,4.0,16,512,128,512,464,93.472,99.104,90.305,-0.5623
mixed,16,14,0.875,4.0,16,512,256,1024,928,116.736,120.608,105.536,-2.8926
mixed,16,14,0.875,4.0,16,512,512,2048,1856,146.688,159.905,152.736,0.4576
mixed,16,14,0.875,4.0,16,512,1024,4096,3712,246.048,266.528,250.24,0.2047
mixed,16,14,0.875,4.0,16,512,2048,8192,7424,438.528,477.184,444.0,0.1416
mixed,16,14,0.875,4.0,16,512,4096,16384,14848,824.801,904.096,822.849,-0.0246
mixed,16,14,0.875,4.0,16,1024,128,512,464,99.968,104.608,92.864,-1.531
mixed,16,14,0.875,4.0,16,1024,256,1024,928,138.24,142.784,119.616,-4.0986
mixed,16,14,0.875,4.0,16,1024,512,2048,1856,167.041,170.434,151.904,-4.4612
mixed,16,14,0.875,4.0,16,1024,1024,4096,3712,248.416,269.472,250.753,0.111
mixed,16,14,0.875,4.0,16,1024,2048,8192,7424,439.616,482.882,445.057,0.1258
mixed,16,14,0.875,4.0,16,1024,4096,16384,14848,822.912,903.936,824.512,0.0197
mixed,16,14,0.875,4.0,16,2048,128,512,464,104.192,109.056,105.952,0.3618
mixed,16,14,0.875,4.0,16,2048,256,1024,928,140.48,145.056,125.824,-3.2028
mixed,16,14,0.875,4.0,16,2048,512,2048,1856,207.84,222.88,178.402,-1.9573
mixed,16,14,0.875,4.0,16,2048,1024,4096,3712,262.368,272.48,253.056,-0.9209
mixed,16,14,0.875,4.0,16,2048,2048,8192,7424,443.584,482.88,452.449,0.2256
mixed,16,14,0.875,4.0,16,2048,4096,16384,14848,824.834,908.577,826.144,0.0156
mixed,16,14,0.875,4.0,16,4096,128,512,464,106.56,115.872,112.543,0.6425
