user_id,user_x_m,user_y_m,request_weight,request_probability,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m
42,2077.879058235513,2110.25195305393,1.0,0.0016666666666666668,0,411.2229798159195,1,2922.1224787111455
43,1738.1354832643447,750.6486890116793,1.0,0.0016666666666666668,0,1364.4732872451455,1,3535.030372294501
44,1659.2278922072467,3076.1181261423253,1.0,0.0016666666666666668,0,962.8978629132156,3,2540.5429858273646
45,2886.1058830584175,1243.5365817470822,1.0,0.0016666666666666668,0,1497.80869271683,1,2285.814521806958
46,3223.2158335829995,2503.6790241200392,1.0,0.0016666666666666668,0,1604.767857063124,1,1819.1749717288135
47,1875.8254139452713,3617.7935915167527,1.0,0.0016666666666666668,0,1519.013387033312,4,2008.6868643617004
48,2828.389832828266,2985.558497717672,1.0,0.0016666666666666668,0,1452.7641928829983,4,2076.762424590474
49,1699.8364906809738,789.6835065999463,1.0,0.0016666666666666668,0,1323.9810536527184,1,3555.686263375918
50,2539.7733941354227,2553.2670815915403,1.0,0.0016666666666666668,0,977.7170795315277,1,2499.2660651342103
51,1992.1699910889236,3846.9324896734547,1.0,0.0016666666666666668,0,1763.9758047020273,4,1768.6952535250584
52,1756.4007044430664,1321.5979774678356,1.0,0.0016666666666666668,0,796.7204523478086,1,3338.8093284303695
53,1083.4610219923068,2338.2190221158316,1.0,0.0016666666666666668,0,625.0925720520984,3,2873.841638017414
54,2213.6720007399003,632.1704116019545,1.0,0.0016666666666666668,0,1578.862962972279,1,3155.50590309572
55,1898.0856216107954,1221.5971908726376,1.0,0.0016666666666666668,0,921.193534035242,1,3227.5247109166776
56,2071.573703466585,2159.5135191867475,1.0,0.0016666666666666668,0,407.5412178513456,1,2928.7917269693307
57,1446.87980320508,1299.921314434368,1.0,0.0016666666666666668,0,842.5012379709101,1,3645.019212155063
58,2506.541967281238,1744.9712090139346,1.0,0.0016666666666666668,0,917.0706036065254,1,2520.508181352184
59,2379.3160609046304,3237.7146196202243,1.0,0.0016666666666666668,0,1331.2744321574523,4,2003.9456284992339
60,6054.267915353129,991.7846167904198,1.0,0.0016666666666666668,1,1539.2086278833924,2,2540.0433112181563
61,4515.549159652815,2284.935743645844,1.0,0.0016666666666666668,1,513.9736906270662,0,2854.0507874829077
62,4159.896502614953,950.8583927563086,1.0,0.0016666666666666668,1,1434.1986648044772,0,2750.8808183049227
63,3743.0102343553685,1526.3892476872377,1.0,0.0016666666666666668,1,1387.2374129253947,0,2157.6852401909573
64,5779.1851838985485,2127.388056720061,1.0,0.0016666666666666668,1,779.3134566603787,2,2554.186950757667
65,6567.3630298815215,2242.448691075656,1.0,0.0016666666666666668,1,1572.6790605884687,2,1770.689836062292
66,6426.991638298314,262.538314535834,1.0,0.0016666666666666668,1,2336.971368473424,2,2656.9281941042145
67,3398.2465677725836,61.0578940365869,1.0,0.0016666666666666668,1,2603.286844173658,0,2685.1175272085993
68,4007.8434399951557,1418.7465415126865,1.0,0.0016666666666666668,1,1211.077332132663,0,2442.015722314931
69,6331.720126555138,306.5709838090591,1.0,0.0016666666666666668,1,2244.451814956086,2,2696.393804570807
70,4198.324937645031,3408.9598176933278,1.0,0.0016666666666666668,1,1523.6631611643552,4,1810.972090868701
71,4420.4418669777915,2731.6684436476944,1.0,0.0016666666666666668,1,847.543649515299,4,2515.379442192651
72,4299.136333978903,2832.4647008044935,1.0,0.0016666666666666668,1,1004.2315981048548,4,2372.9697328839484
73,3957.66696859333,3102.7456183586132,1.0,0.0016666666666666668,1,1437.2062155809617,4,1997.3400043550266
74,6555.090105187391,1771.4612894722914,1.0,0.0016666666666666668,1,1592.2072962775615,2,1810.7917141458604
75,6272.174068997718,1509.5740139307688,1.0,0.0016666666666666668,1,1408.1371916954315,2,2147.742914702819
76,5045.490015009574,1725.5891143636493,1.0,0.0016666666666666668,1,390.31977710226215,2,3310.6180209867684
77,3767.1987082252467,1622.4721208845049,1.0,0.0016666666666666668,1,1326.8990052282975,0,2157.1034751105517
78,4441.987098052757,2849.2793256335826,1.0,0.0016666666666666668,1,923.6444332056908,4,2419.6514890116528
79,5340.111496982611,3094.678965627896,1.0,0.0016666666666666668,1,1038.6917770985415,5,2321.636867946084
80,4616.799784409892,2817.7173270377543,1.0,0.0016666666666666668,1,801.9464003458573,4,2531.727602131539
81,3495.8507813864894,266.7019080293853,1.0,0.0016666666666666668,1,2381.638308963132,0,2599.1632247614825
82,3749.1267341776756,281.8754552815006,1.0,0.0016666666666666668,1,2217.79462246706,0,2773.1872646408424
83,4486.014739822466,52.511983056179325,1.0,0.0016666666666666668,1,2123.8686166244565,0,3492.185380394999
84,4571.136166364487,1108.57895290015,1.0,0.0016666666666666668,1,1092.376350595418,0,3073.321174544182
85,6643.713017420091,856.1395498726176,1.0,0.0016666666666666668,1,2069.327584805226,2,2105.977173459604
86,4576.795774473532,2934.4257117503125,1.0,0.0016666666666666668,1,923.8143798537202,4,2410.9742453580084
87,5430.306976541859,2533.137652026174,1.0,0.0016666666666666668,1,601.2242295191978,5,2759.3470154107754
88,5454.74397344637,3212.1142821459403,1.0,0.0016666666666666668,1,1189.2421913519004,5,2159.928879013714
89,3515.469837719921,423.5516285012952,1.0,0.0016666666666666668,1,2249.2014160516947,0,2504.6255488617185
90,4912.001952542241,1226.3742190397086,1.0,0.0016666666666666668,1,891.229787125488,0,3364.3343816118686
91,3474.2529473856453,649.3907831607115,1.0,0.0016666666666666668,1,2114.4230767680556,0,2325.9939458635663
92,5508.414154831397,1251.702951269027,1.0,0.0016666666666666668,1,1000.3732038178931,2,2953.3757085532934
93,5025.731447412627,1686.3590174770682,1.0,0.0016666666666666668,1,427.664780598517,2,3335.0356951398335
94,5776.870378935964,3127.1492086227304,1.0,0.0016666666666666668,1,1277.3101497730788,5,2073.477300001001
95,3528.9508885635532,505.4040462789189,1.0,0.0016666666666666668,1,2179.2546623706703,0,2460.3387321281057
96,5702.816438810293,1946.5530188771907,1.0,0.0016666666666666668,1,722.3146798899206,2,2635.7930360359896
97,5532.229266211517,735.3174974284183,1.0,0.0016666666666666668,1,1477.1469857773889,2,3121.6786114561764
98,5000.779035706439,453.0335246707473,1.0,0.0016666666666666668,1,1660.2156581057075,2,3723.2017605082146
99,5835.232770476399,1705.1206174665933,1.0,0.0016666666666666668,1,929.6141982064474,2,2531.2197718442394
100,5254.771514000354,3137.5259873781715,1.0,0.0016666666666666668,1,1055.4865566261542,5,2337.1474731128615
101,6100.765800787515,1922.641691367134,1.0,0.0016666666666666668,1,1117.1465858550723,2,2240.6890558718196
102,4423.761118648354,2564.439754734821,1.0,0.0016666666666666668,1,731.8636112962402,4,2668.5177890085665
103,4790.792630164832,2020.6800720059648,1.0,0.0016666666666666668,1,228.7722230151937,0,3125.4967540349126
104,4680.207690062901,1928.1139827380978,1.0,0.0016666666666666668,1,369.51602957310314,0,3019.222162293022
105,4589.144710323611,2572.648802295191,1.0,0.0016666666666666668,1,616.3199229328305,4,2732.9648531923867
106,6146.25448143849,2191.286009353439,1.0,0.0016666666666666668,1,1148.9077904891458,2,2188.4702925061697
107,6640.944393396639,2184.1162265732596,1.0,0.0016666666666666668,1,1642.4739468320488,2,1693.87170693741
108,5203.41541184787,1162.4002218466424,1.0,0.0016666666666666668,1,972.3637327116696,2,3271.161492121687
109,4022.6535081090633,2343.3927848756166,1.0,0.0016666666666666668,1,1004.07784903781,0,2367.2005804554906
110,4163.2463342144465,1492.176078251637,1.0,0.0016666666666666668,1,1042.0596294524655,0,2572.671752508605
111,5572.867581992731,1340.9275105907802,1.0,0.0016666666666666668,1,961.5912590604564,2,2866.4699208289844
112,3592.5955555157575,2615.616273853526,1.0,0.0016666666666666668,1,1494.3761735898438,0,1990.3702366117807
113,4755.002876452733,465.61970741743283,1.0,0.0016666666666666668,1,1665.7448413015015,0,3500.3572348492094
114,4906.034561107933,3558.111977058479,1.0,0.0016666666666666668,1,1447.9152344596941,4,2133.642723375574
115,5719.604307495395,1695.829233923255,1.0,0.0016666666666666668,1,831.9072186713439,2,2646.8503809496674
116,3807.3202348874315,1388.4005895941675,1.0,0.0016666666666666668,1,1395.6683847450415,0,2260.044577016544
117,5938.063980390786,1955.4822488026048,1.0,0.0016666666666666668,1,951.2383397918662,2,2400.4591277676586
118,6333.360396536636,2420.2116767079883,1.0,0.0016666666666666668,1,1368.2382950144565,2,2023.3923246606832
119,6469.998479834043,442.96693527849595,1.0,0.0016666666666666668,1,2225.0253271468005,2,2502.3704181780186
120,8101.859369186981,1150.8526669878593,1.0,0.0016666666666666668,2,989.8417770315501,1,3247.7281671975365
121,6771.39332890884,1643.5409285070323,1.0,0.0016666666666666668,2,1631.0368507651829,1,1832.6101598889995
122,9839.004705882779,2439.1294655199267,1.0,0.0016666666666666668,2,1540.5341163711496,6,2565.9262224577205
123,7047.356159597344,2057.844793673219,1.0,0.0016666666666666668,2,1287.1697868310534,1,2048.105678503892
124,8719.793300098852,1869.598356320934,1.0,0.0016666666666666668,2,456.85577562040044,6,3382.062040415638
125,7610.566185454241,2920.8990955870663,1.0,0.0016666666666666668,2,1083.8314191378756,5,2283.3322673303282
126,8232.828079975667,3668.617721054209,1.0,0.0016666666666666668,2,1558.6125552499905,5,2055.587337264324
127,8226.109277962612,416.1052227023332,1.0,0.0016666666666666668,2,1700.5275438485971,1,3645.2816179517104
128,9897.757278766832,1024.1643887749829,1.0,0.0016666666666666668,2,1906.1816845207247,6,3977.150032564797
129,6792.9931592331,952.2516381434276,1.0,0.0016666666666666668,2,1928.8757604604086,1,2136.0569616221883
130,8670.475904337784,1268.8816861381024,1.0,0.0016666666666666668,2,909.1872737030976,1,3766.344318439649
131,8660.787949911568,2496.772419381398,1.0,0.0016666666666666668,2,504.2984805009696,6,2838.950023419173
132,8801.250813073235,930.9478404261739,1.0,0.0016666666666666668,2,1271.5278650980683,1,3980.8722380678764
133,9502.540788653827,3272.8928016093028,1.0,0.0016666666666666668,2,1646.7606382409215,6,1797.3216021864646
134,9580.317693039722,2023.1820639739972,1.0,0.0016666666666666668,2,1250.233129316481,6,3006.2565198302045
135,6885.918819115103,1319.1308738401353,1.0,0.0016666666666666668,2,1650.9486392139377,1,2046.292596523811
136,9327.255627259243,2740.1945809528215,1.0,0.0016666666666666668,2,1175.135290276905,6,2357.817957987713
137,7036.980397640442,10.86303691723689,1.0,0.0016666666666666668,2,2469.9305268391327,1,2927.3393855408785
138,7307.63381763971,1024.2717044950666,1.0,0.0016666666666666668,2,1495.971377673987,1,2551.6750158356103
139,7531.57800991068,1331.4623118621216,1.0,0.0016666666666666668,2,1119.822079565642,1,2649.5429126573717
140,9929.40155246385,1428.5306683489384,1.0,0.0016666666666666668,2,1736.7423579400208,6,3572.167035248855
141,7478.436409812495,2955.420512420667,1.0,0.0016666666666666668,2,1200.042097697884,5,2199.8351883124096
142,9339.24401674216,1319.8288073270203,1.0,0.0016666666666666668,2,1281.1606361984711,6,3739.018384120503
143,7703.670492246139,166.89401770856205,1.0,0.0016666666666666668,2,2045.6716722782242,1,3331.385874937513
144,6810.556847092104,661.1508362121499,1.0,0.0016666666666666668,2,2104.1474019519205,1,2320.9276537255846
145,8464.681151407762,579.0594402313043,1.0,0.0016666666666666668,2,1539.8019165404037,1,3789.162583767484
146,7406.581802341781,1194.4300690788746,1.0,0.0016666666666666668,2,1305.0272066819077,1,2576.017119349492
147,7207.65518093459,1669.6295419238083,1.0,0.0016666666666666668,2,1209.9375090969254,1,2251.785873810197
148,7714.302904896246,293.56251172803496,1.0,0.0016666666666666668,2,1922.0970772163716,1,3267.827898639669
149,8071.078466573698,2719.8059502135375,1.0,0.0016666666666666668,2,660.8243141372717,5,2677.9948603619973
150,7227.783733258665,2284.0442315325104,1.0,0.0016666666666666668,2,1118.6644681523358,1,2234.3212332353105
151,8629.284949026112,2445.5145035670344,1.0,0.0016666666666666668,2,444.9583362439784,6,2899.009469189903
152,9019.410092582713,1793.4435027230566,1.0,0.0016666666666666668,2,756.9526623609307,6,3353.14197980903
153,9540.794074604277,689.264377727451,1.0,0.0016666666666666668,2,1867.0014598690614,6,4335.125336947946
154,8448.46504261328,3273.009217261189,1.0,0.0016666666666666668,2,1165.460916881397,6,2321.585210079058
155,7604.822203216965,2451.2687437658287,1.0,0.0016666666666666668,2,803.1097858978993,1,2626.662532101831
156,9509.902621434432,14.620405355777466,1.0,0.0016666666666666668,2,2405.942237947691,1,4974.280212561365
157,7272.150390409725,1039.4901935155965,1.0,0.0016666666666666668,2,1509.657744457212,1,2513.0908004172625
158,9745.54790168251,849.0241751648953,1.0,0.0016666666666666668,2,1895.4195673421468,6,4158.767385741075
159,8199.62891894216,748.3048432987749,1.0,0.0016666666666666668,2,1371.4770622231856,1,3478.605722102434
160,9642.182747327408,2367.717347418965,1.0,0.0016666666666666668,2,1333.3573417944483,6,2656.4911348222513
161,7353.52868782368,3180.577192661006,1.0,0.0016666666666666668,2,1448.86367923567,5,1944.7566248930227
162,9646.347222502287,2076.3622561035354,1.0,0.0016666666666666668,2,1313.5322532654336,6,2944.949565708699
163,6968.779832370764,403.2980810866338,1.0,0.0016666666666666668,2,2187.678562398884,1,2607.685980604743
164,8359.247509879862,3277.9365888479197,1.0,0.0016666666666666668,2,1164.9758544445008,6,2378.56492992396
165,6771.833769890718,2601.6679272122387,1.0,0.0016666666666666668,2,1636.102959501949,1,1837.9194641181393
166,9906.766204079071,310.82093358759556,1.0,0.0016666666666666668,2,2392.5799845124693,6,4690.105847161889
167,7480.784472087092,2498.526282215511,1.0,0.0016666666666666668,2,935.5627058823147,1,2510.523885793521
168,8293.56177217418,3315.4989125227676,1.0,0.0016666666666666668,2,1202.9075620029064,5,2341.8647513124356
169,8216.854015322837,3949.9868822191943,1.0,0.0016666666666666668,2,1840.4275051874426,5,1872.3267156100967
170,8834.237988936262,346.49443731505914,1.0,0.0016666666666666668,2,1836.3897986836269,1,4221.706129110605
171,7785.382813284745,585.9123027811852,1.0,0.0016666666666666668,2,1622.6542434519315,1,3176.651507989713
172,9739.798617335022,1001.3433730495758,1.0,0.0016666666666666668,2,1792.8970009427753,6,4007.1136220221297
173,7973.906873794088,3548.0463456515986,1.0,0.0016666666666666668,2,1479.1316923412405,5,1953.7260560305938
174,9139.800041285343,282.0656972715907,1.0,0.0016666666666666668,2,2000.9051393983823,1,4526.718090406941
175,8442.840864376507,3235.888113048372,1.0,0.0016666666666666668,2,1127.9674421304628,6,2353.048092015915
176,7869.917925955769,2232.3721398064245,1.0,0.0016666666666666668,2,478.4807763001163,1,2872.3891143366354
177,9651.83940287551,323.8274292708743,1.0,0.0016666666666666668,2,2222.721010881574,6,4689.115664240916
178,9675.316856159356,2208.952504370121,1.0,0.0016666666666666668,2,1345.3920733158252,6,2809.8692615059626
179,6871.604042171144,1626.5651174848838,1.0,0.0016666666666666668,2,1540.620896799541,1,1933.8466568400281
180,911.3687755067923,5441.260292196804,1.0,0.0016666666666666668,3,1012.5728074752741,4,2461.8329249148073
181,1629.074055986205,5722.580610203007,1.0,0.0016666666666666668,3,1782.1349606942497,4,1851.1135260951355
182,880.4134375904459,6144.797387250618,1.0,0.0016666666666666668,3,1444.19142738962,7,1911.1768765272193
183,1289.3080042830275,3835.504763076937,1.0,0.0016666666666666668,3,1737.344032345,0,1763.1122270293074
184,27.379990573926925,6716.331324652048,1.0,0.0016666666666666668,3,1716.5497021250749,7,2014.2353675066581
185,900.8267357592448,5117.053469646588,1.0,0.0016666666666666668,3,908.3998693389168,4,2435.3209727522203
186,1026.4332148015242,4123.385476755495,1.0,0.0016666666666666668,3,1349.8215314666538,0,2109.6321847404024
187,908.9554691153223,6042.032760617974,1.0,0.0016666666666666668,3,1382.7625678458946,7,1994.2698279682022
188,1346.3601443063278,4988.286421026112,1.0,0.0016666666666666668,3,1346.411098479559,4,1987.0073822700924
189,1283.817820515778,3874.05579220666,1.0,0.0016666666666666668,3,1707.6119451846355,0,1801.9472949320275
190,1300.6653011537228,5839.860576839312,1.0,0.0016666666666666668,3,1548.255797390782,7,2079.355103868818
191,88.0369629503741,6689.384679943866,1.0,0.0016666666666666668,3,1691.6770092646423,7,1981.3527950065006
192,168.90968304141273,6732.987323277128,1.0,0.0016666666666666668,3,1741.1994554514354,7,1890.6209567832643
193,1363.8146032954678,3909.925654289903,1.0,0.0016666666666666668,3,1745.9244976049997,0,1822.0226601938955
194,1000.450572754229,6195.1577715433295,1.0,0.0016666666666666668,3,1558.6222914499465,7,1818.0571989056289
195,1658.4355203215828,5141.3668051638215,1.0,0.0016666666666666668,3,1664.4497435088103,4,1680.8528017156468
196,628.611614134692,3694.3518544747435,1.0,0.0016666666666666668,3,1449.0926959096041,0,1891.4135509063467
197,770.8822574124686,6434.770023883098,1.0,0.0016666666666666668,3,1628.74935954764,7,1706.0712353410108
198,431.4433133516537,5734.865113522683,1.0,0.0016666666666666668,3,852.156128716187,7,2481.2074529304077
199,391.90865239483566,5722.6929923046455,1.0,0.0016666666666666668,3,822.1177245067634,7,2511.6042493711934
200,857.4850273574452,4492.033616194567,1.0,0.0016666666666666668,3,996.649597009183,0,2512.6463569499056
201,962.985767232044,4758.691854894773,1.0,0.0016666666666666668,3,992.7593911847995,4,2382.5985026405165
202,1175.1640657477046,4822.409351124809,1.0,0.0016666666666666668,3,1188.5070550874264,4,2165.4633655039283
203,1303.2884077716433,6034.746508247105,1.0,0.0016666666666666668,3,1664.1096749197518,7,1887.3167828329085
204,434.38283336481476,5298.165189397056,1.0,0.0016666666666666668,3,526.868983799793,7,2866.9322918748317
205,336.09351396258427,5995.149128924895,1.0,0.0016666666666666668,3,1050.371667043478,7,2312.7004649112255
206,675.5426066125358,6336.617975581885,1.0,0.0016666666666666668,3,1497.6332748698778,7,1839.9021595072174
207,1311.3916649872392,5758.927292079621,1.0,0.0016666666666666668,3,1515.1629396409185,7,2157.279373576
208,263.6491336624103,3970.1252076016945,1.0,0.0016666666666666668,3,1063.0865222071027,0,2327.326445434704
209,285.712930199129,6635.491353038045,1.0,0.0016666666666666668,3,1660.2601736912166,7,1863.5141123734331
210,496.32072223098623,5349.707530597662,1.0,0.0016666666666666668,3,607.1487595907635,7,2793.9756576471523
211,1506.8369369748857,4935.795531957453,1.0,0.0016666666666666668,3,1508.204153405129,4,1827.6241632137799
212,597.751316094225,6445.748966479185,1.0,0.0016666666666666668,3,1564.4477332170636,7,1794.1760225548876
213,919.0512128537265,3997.982484777639,1.0,0.0016666666666666668,3,1359.66695652292,0,2027.5970195855994
214,411.8225216356319,5399.297294386692,1.0,0.0016666666666666668,3,573.6167000976025,7,2786.0474874723373
215,1495.8001916730125,5024.016104472327,1.0,0.0016666666666666668,3,1495.9929768160835,4,1837.689743931791
216,1112.7799231646984,4500.61570638346,1.0,0.0016666666666666668,3,1219.6982537125004,4,2276.014200253069
217,183.8851255630447,5830.049433264157,1.0,0.0016666666666666668,3,850.173982820861,7,2535.4809054245393
218,530.8524865627895,6547.57871815387,1.0,0.0016666666666666668,3,1636.094206142382,7,1755.977508227135
219,83.34175248427611,3886.4514723697916,1.0,0.0016666666666666668,3,1116.662962175497,0,2377.2180900033277
220,1385.765267985366,5413.5382685101495,1.0,0.0016666666666666668,3,1446.153269012979,4,1990.9881893941506
221,545.4666681552644,5169.696502661381,1.0,0.0016666666666666668,3,571.2536994050099,4,2793.026241775921
222,1353.0667419036258,4135.5930509761665,1.0,0.0016666666666666668,3,1605.6117156916816,0,2046.5142516964804
223,1141.6493882407774,4493.984180247218,1.0,0.0016666666666666668,3,1248.765524632475,4,2249.3396950869897
224,1297.1313755430258,5626.343376666077,1.0,0.0016666666666666668,3,1440.4359863984257,4,2130.357500734251
225,239.86797518176007,6254.607423896532,1.0,0.0016666666666666668,3,1277.3317633309248,7,2167.8671800269726
226,249.34774629959966,4826.631911468192,1.0,0.0016666666666666668,3,303.6952299688989,0,3061.2482243616673
227,870.7589159376728,4668.75902482762,1.0,0.0016666666666666668,3,931.6338729984544,4,2484.75183934504
228,461.3977002429082,5205.777121050669,1.0,0.0016666666666666668,3,505.20496962851246,4,2879.297933444672
229,302.641322118431,4753.343620366384,1.0,0.0016666666666666668,3,390.42430696301983,0,2971.643594781817
230,1492.1643177400833,5312.558210753146,1.0,0.0016666666666666668,3,1524.5481252639865,4,1867.5103083099505
231,884.4635073267892,4724.515723486456,1.0,0.0016666666666666668,3,926.3731874352775,4,2464.316006268624
232,780.8191838915657,6336.876641154081,1.0,0.0016666666666666668,3,1548.198227487846,7,1785.1713871536624
233,527.7427214075082,3435.4617100233777,1.0,0.0016666666666666668,3,1651.148824546587,0,1745.1060033461556
234,614.1776315346392,4731.605319540283,1.0,0.0016666666666666668,3,670.2610443525513,4,2732.369232434201
235,825.1016681508216,5055.96109307276,1.0,0.0016666666666666668,3,826.9972229234912,4,2508.8555275280005
236,1039.0728477760813,4459.422033393115,1.0,0.0016666666666666668,3,1171.280035246196,4,2357.0859517767594
237,804.56784674388,4596.393537555119,1.0,0.0016666666666666668,3,900.1264336421604,4,2560.7716369972786
238,848.6248467277102,6327.912691085319,1.0,0.0016666666666666668,3,1575.9175884636495,7,1760.4459201777106
239,629.9263084485507,5405.520472184392,1.0,0.0016666666666666668,3,749.168877781419,7,2689.1143883596137
240,3077.3087963226544,5339.400467645663,1.0,0.0016666666666666668,4,425.13653137164533,7,2911.85593946856
241,1800.0046698152084,4998.876349035636,1.0,0.0016666666666666668,4,1533.3287419006958,3,1800.0050205341227
242,2206.6275830216487,4709.902598343212,1.0,0.0016666666666666668,4,1163.452448145768,3,2225.6149245994875
243,4549.908725772854,3873.3030388865673,1.0,0.0016666666666666668,4,1658.162398175158,1,1816.692702395299
244,2405.1149251380198,5584.869664391777,1.0,0.0016666666666666668,4,1097.1149979953018,7,2417.429010614819
245,2957.9042821423996,6476.4019846135125,1.0,0.0016666666666666668,4,1523.3875220582975,7,1912.1658045253623
246,3704.2046060272273,4642.95787393317,1.0,0.0016666666666666668,4,514.8056215150889,1,2842.2724517359843
247,3655.9085894638943,6191.334503954226,1.0,0.0016666666666666668,4,1234.233734440054,8,2163.566226150951
248,4862.269051481046,5266.825991091118,1.0,0.0016666666666666668,4,1552.0443160683935,5,1824.0197548659307
249,2922.643531261263,6209.512678395647,1.0,0.0016666666666666668,4,1277.335805077395,7,2095.377158064214
250,3467.002467820791,4438.600520618948,1.0,0.0016666666666666668,4,577.0934950914013,1,2785.200374858585
251,3427.924786192216,6460.51226458135,1.0,0.0016666666666666668,4,1463.5722329313223,8,2122.634544210892
252,3263.064137559264,5933.572550554226,1.0,0.0016666666666666668,4,936.2133411659106,7,2522.5760397234435
253,3531.208953587862,4559.265371875006,1.0,0.0016666666666666668,4,483.11686519597134,1,2853.1286738422846
254,1844.9658308293938,5624.872424239991,1.0,0.0016666666666666668,4,1614.2188131850303,3,1947.912848025691
255,3438.4701511222283,3729.149360092662,1.0,0.0016666666666666668,4,1275.1922088449996,1,2247.111355203349
256,4045.623312225112,4994.169158378107,1.0,0.0016666666666666668,4,712.3141775956498,5,2621.050173487453
257,3080.8220077153737,4016.2992192448664,1.0,0.0016666666666666668,4,1015.5929436948772,0,2370.9564573847415
