regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,29,0.9062,4.0,16,8192,1024,4096,3808,551.107,597.666,480.545,-1.5155
mixed,32,29,0.9062,4.0,16,8192,2048,8192,7616,872.866,925.987,864.289,-0.1615
mixed,32,29,0.9062,4.0,16,8192,4096,16384,15232,1650.053,1769.511,1654.885,0.0404
mixed,32,29,0.9062,4.0,32,0,128,512,476,103.521,120.384,119.136,0.926
mixed,32,29,0.9062,4.0,32,0,256,1024,952,165.824,180.324,169.344,0.2428
mixed,32,29,0.9062,4.0,32,0,512,2048,1904,263.104,284.034,268.769,0.2707
mixed,32,29,0.9062,4.0,32,0,1024,4096,3808,460.418,495.33,468.29,0.2255
mixed,32,29,0.9062,4.0,32,0,2048,8192,7616,852.003,909.732,858.788,0.1175
mixed,32,29,0.9062,4.0,32,0,4096,16384,15232,1628.293,1750.373,1637.892,0.0786
mixed,32,29,0.9062,4.0,32,512,128,512,476,116.992,123.073,118.912,0.3157
mixed,32,29,0.9062,4.0,32,512,256,1024,952,168.704,180.864,174.339,0.4634
mixed,32,29,0.9062,4.0,32,512,512,2048,1904,265.889,286.209,273.792,0.3889
mixed,32,29,0.9062,4.0,32,512,1024,4096,3808,461.314,501.536,467.329,0.1495
mixed,32,29,0.9062,4.0,32,512,2048,8192,7616,850.082,913.955,859.781,0.1518
mixed,32,29,0.9062,4.0,32,512,4096,16384,15232,1629.51,1748.869,1638.854,0.0783
mixed,32,29,0.9062,4.0,32,1024,128,512,476,136.32,143.616,125.28,-1.5132
mixed,32,29,0.9062,4.0,32,1024,256,1024,952,175.935,183.104,176.352,0.0582
mixed,32,29,0.9062,4.0,32,1024,512,2048,1904,267.777,290.848,272.064,0.1858
mixed,32,29,0.9062,4.0,32,1024,1024,4096,3808,463.169,496.897,471.011,0.2325
mixed,32,29,0.9062,4.0,32,1024,2048,8192,7616,853.218,913.537,865.603,0.2053
mixed,32,29,0.9062,4.0,32,1024,4096,16384,15232,1631.174,1751.398,1643.237,0.1003
mixed,32,29,0.9062,4.0,32,2048,128,512,476,145.28,157.921,144.288,-0.0785
mixed,32,29,0.9062,4.0,32,2048,256,1024,952,209.345,219.136,174.561,-3.5527
mixed,32,29,0.9062,4.0,32,2048,512,2048,1904,276.129,293.666,275.745,-0.0219
mixed,32,29,0.9062,4.0,32,2048,1024,4096,3808,465.122,497.441,475.393,0.3178
mixed,32,29,0.9062,4.0,32,2048,2048,8192,7616,859.395,918.116,863.203,0.0648
mixed,32,29,0.9062,4.0,32,2048,4096,16384,15232,1637.766,1751.206,1646.246,0.0748
mixed,32,29,0.9062,4.0,32,4096,128,512,476,151.715,162.657,161.92,0.9326
mixed,32,29,0.9062,4.0,32,4096,256,1024,952,219.135,228.001,201.088,-2.0355
mixed,32,29,0.9062,4.0,32,4096,512,2048,1904,345.537,369.985,281.12,-2.6349
mixed,32,29,0.9062,4.0,32,4096,1024,4096,3808,481.826,507.201,480.896,-0.0367
mixed,32,29,0.9062,4.0,32,4096,2048,8192,7616,864.771,923.491,867.811,0.0518
mixed,32,29,0.9062,4.0,32,4096,4096,16384,15232,1637.671,1764.326,1646.758,0.0717
mixed,32,29,0.9062,4.0,32,8192,128,512,476,148.512,166.944,164.193,0.8507
mixed,32,29,0.9062,4.0,32,8192,256,1024,952,218.593,238.368,235.2,0.8398
mixed,32,29,0.9062,4.0,32,8192,512,2048,1904,349.633,376.098,316.864,-1.2382
mixed,32,29,0.9062,4.0,32,8192,1024,4096,3808,609.442,658.434,490.24,-2.4331
mixed,32,29,0.9062,4.0,32,8192,2048,8192,7616,896.005,941.092,883.491,-0.2776
mixed,32,29,0.9062,4.0,32,8192,4096,16384,15232,1653.317,1776.677,1658.437,0.0415
mixed,32,29,0.9062,4.0,64,0,128,512,476,117.536,128.511,118.176,0.0583
mixed,32,29,0.9062,4.0,64,0,256,1024,952,175.424,186.785,169.537,-0.5182
mixed,32,29,0.9062,4.0,64,0,512,2048,1904,270.048,290.016,268.449,-0.0801
mixed,32,29,0.9062,4.0,64,0,1024,4096,3808,466.689,498.272,465.571,-0.0354
mixed,32,29,0.9062,4.0,64,0,2048,8192,7616,855.042,912.163,858.147,0.0544
mixed,32,29,0.9062,4.0,64,0,4096,16384,15232,1629.028,1746.372,1636.292,0.0619
mixed,32,29,0.9062,4.0,64,512,128,512,476,142.656,156.481,123.36,-1.3957
mixed,32,29,0.9062,4.0,64,512,256,1024,952,200.961,212.576,171.552,-2.532
mixed,32,29,0.9062,4.0,64,512,512,2048,1904,299.392,315.136,272.608,-1.7012
mixed,32,29,0.9062,4.0,64,512,1024,4096,3808,489.954,519.202,469.281,-0.7068
mixed,32,29,0.9062,4.0,64,512,2048,8192,7616,868.291,942.082,857.859,-0.1414
mixed,32,29,0.9062,4.0,64,512,4096,16384,15232,1640.421,1760.198,1641.734,0.011
mixed,32,29,0.9062,4.0,64,1024,128,512,476,139.809,150.4,138.177,-0.1541
mixed,32,29,0.9062,4.0,64,1024,256,1024,952,211.715,231.969,175.681,-1.7791
mixed,32,29,0.9062,4.0,64,1024,512,2048,1904,317.728,335.841,274.561,-2.3832
mixed,32,29,0.9062,4.0,64,1024,1024,4096,3808,505.954,540.322,473.44,-0.9461
mixed,32,29,0.9062,4.0,64,1024,2048,8192,7616,896.865,953.379,858.787,-0.6738
mixed,32,29,0.9062,4.0,64,1024,4096,16384,15232,1661.382,1782.277,1643.012,-0.152
mixed,32,29,0.9062,4.0,64,2048,128,512,476,141.6,158.432,145.408,0.2262
mixed,32,29,0.9062,4.0,64,2048,256,1024,952,210.016,222.432,195.84,-1.1418
mixed,32,29,0.9062,4.0,64,2048,512,2048,1904,338.336,370.849,279.264,-1.8169
mixed,32,29,0.9062,4.0,64,2048,1024,4096,3808,541.666,577.699,473.632,-1.8881
mixed,32,29,0.9062,4.0,64,2048,2048,8192,7616,928.515,992.772,863.618,-1.01
mixed,32,29,0.9062,4.0,64,2048,4096,16384,15232,1694.788,1824.456,1642.886,-0.4003
mixed,32,29,0.9062,4.0,64,4096,128,512,476,148.768,153.984,155.584,1.3067
mixed,32,29,0.9062,4.0,64,4096,256,1024,952,206.272,225.889,213.313,0.3589
mixed,32,29,0.9062,4.0,64,4096,512,2048,1904,336.897,363.329,305.666,-1.1816
mixed,32,29,0.9062,4.0,64,4096,1024,4096,3808,597.602,648.163,480.227,-2.3215
mixed,32,29,0.9062,4.0,64,4096,2048,8192,7616,1002.659,1065.956,868.451,-2.1203
mixed,32,29,0.9062,4.0,64,4096,4096,16384,15232,1775.077,1892.261,1649.636,-1.0705
mixed,32,29,0.9062,4.0,64,8192,128,512,476,173.504,181.922,178.913,0.6426
mixed,32,29,0.9062,4.0,64,8192,256,1024,952,218.112,229.473,226.976,0.7802
mixed,32,29,0.9062,4.0,64,8192,512,2048,1904,333.634,358.336,349.826,0.6555
mixed,32,29,0.9062,4.0,64,8192,1024,4096,3808,589.09,634.851,520.642,-1.4958
mixed,32,29,0.9062,4.0,64,8192,2048,8192,7616,1116.835,1205.923,883.203,-2.6225
mixed,32,29,0.9062,4.0,64,8192,4096,16384,15232,1920.037,2040.614,1660.964,-2.1486
mixed,32,29,0.9062,4.0,128,0,128,512,476,115.712,133.152,119.712,0.2294
mixed,32,29,0.9062,4.0,128,0,256,1024,952,176.898,186.977,172.064,-0.4796
mixed,32,29,0.9062,4.0,128,0,512,2048,1904,274.017,293.215,276.289,0.1183
mixed,32,29,0.9062,4.0,128,0,1024,4096,3808,465.378,500.481,467.52,0.061
mixed,32,29,0.9062,4.0,128,0,2048,8192,7616,859.203,915.108,860.322,0.02
mixed,32,29,0.9062,4.0,128,0,4096,16384,15232,1635.363,1753.252,1641.316,0.0505
mixed,32,29,0.9062,4.0,128,512,128,512,476,138.497,155.361,142.304,0.2257
mixed,32,29,0.9062,4.0,128,512,256,1024,952,200.161,214.497,180.736,-1.355
mixed,32,29,0.9062,4.0,128,512,512,2048,1904,293.475,312.545,274.912,-0.9734
mixed,32,29,0.9062,4.0,128,512,1024,4096,3808,482.081,519.587,472.002,-0.2687
mixed,32,29,0.9062,4.0,128,512,2048,8192,7616,873.891,933.7,862.337,-0.1932
mixed,32,29,0.9062,4.0,128,512,4096,16384,15232,1645.861,1765.957,1646.532,0.0056
mixed,32,29,0.9062,4.0,128,1024,128,512,476,136.226,153.728,142.688,0.3692
mixed,32,29,0.9062,4.0,128,1024,256,1024,952,207.872,224.385,197.248,-0.6434
mixed,32,29,0.9062,4.0,128,1024,512,2048,1904,310.688,331.233,276.416,-1.6681
mixed,32,29,0.9062,4.0,128,1024,1024,4096,3808,500.737,534.818,473.792,-0.7906
mixed,32,29,0.9062,4.0,128,1024,2048,8192,7616,887.491,949.669,862.786,-0.3973
mixed,32,29,0.9062,4.0,128,1024,4096,16384,15232,1665.157,1782.052,1645.67,-0.1667
mixed,32,29,0.9062,4.0,128,2048,128,512,476,141.152,158.274,156.192,0.8784
mixed,32,29,0.9062,4.0,128,2048,256,1024,952,200.641,217.248,202.208,0.0944
mixed,32,29,0.9062,4.0,128,2048,512,2048,1904,333.825,363.616,307.424,-0.8862
mixed,32,29,0.9062,4.0,128,2048,1024,4096,3808,528.068,563.905,473.696,-1.5172
mixed,32,29,0.9062,4.0,128,2048,2048,8192,7616,918.723,980.419,866.53,-0.846
mixed,32,29,0.9062,4.0,128,2048,4096,16384,15232,1697.67,1818.053,1646.31,-0.4266
mixed,32,29,0.9062,4.0,128,4096,128,512,476,173.344,180.832,177.057,0.4959
mixed,32,29,0.9062,4.0,128,4096,256,1024,952,211.264,225.344,221.856,0.7523
mixed,32,29,0.9062,4.0,128,4096,512,2048,1904,324.193,346.464,336.8,0.5661
mixed,32,29,0.9062,4.0,128,4096,1024,4096,3808,584.481,630.755,513.858,-1.5262
mixed,32,29,0.9062,4.0,128,4096,2048,8192,7616,978.18,1043.843,870.916,-1.6336
mixed,32,29,0.9062,4.0,128,4096,4096,16384,15232,1756.229,1871.429,1654.499,-0.8831
mixed,32,29,0.9062,4.0,128,8192,128,512,476,200.961,224.513,210.401,0.4008
mixed,32,29,0.9062,4.0,128,8192,256,1024,952,251.808,275.649,273.889,0.9262
mixed,32,29,0.9062,4.0,128,8192,512,2048,1904,336.96,357.665,347.232,0.4961
mixed,32,29,0.9062,4.0,128,8192,1024,4096,3808,555.777,598.051,584.867,0.6881
mixed,32,29,0.9062,4.0,128,8192,2048,8192,7616,1084.483,1164.228,938.915,-1.8254
mixed,32,29,0.9062,4.0,128,8192,4096,16384,15232,1872.806,1998.406,1674.211,-1.5812
mixed,32,29,0.9062,4.0,256,0,128,512,476,119.713,147.488,141.089,0.7696
mixed,32,29,0.9062,4.0,256,0,256,1024,952,186.049,198.336,191.712,0.4609
mixed,32,29,0.9062,4.0,256,0,512,2048,1904,282.592,306.145,290.177,0.322
mixed,32,29,0.9062,4.0,256,0,1024,4096,3808,477.153,512.834,488.865,0.3282
mixed,32,29,0.9062,4.0,256,0,2048,8192,7616,867.62,928.932,877.507,0.1613
mixed,32,29,0.9062,4.0,256,0,4096,16384,15232,1645.861,1765.861,1656.963,0.0925
mixed,32,29,0.9062,4.0,256,512,128,512,476,145.344,164.193,162.752,0.9236
mixed,32,29,0.9062,4.0,256,512,256,1024,952,201.76,212.129,209.44,0.7407
mixed,32,29,0.9062,4.0,256,512,512,2048,1904,299.681,316.674,308.737,0.5329
mixed,32,29,0.9062,4.0,256,512,1024,4096,3808,490.625,525.664,504.386,0.3927
mixed,32,29,0.9062,4.0,256,512,2048,8192,7616,879.618,939.682,888.899,0.1545
mixed,32,29,0.9062,4.0,256,512,4096,16384,15232,1656.581,1776.87,1671.238,0.1218
mixed,32,29,0.9062,4.0,256,1024,128,512,476,141.728,158.177,156.288,0.8852
mixed,32,29,0.9062,4.0,256,1024,256,1024,952,214.432,231.265,231.843,1.0343
mixed,32,29,0.9062,4.0,256,1024,512,2048,1904,311.777,331.65,330.209,0.9275
mixed,32,29,0.9062,4.0,256,1024,1024,4096,3808,504.93,540.994,522.082,0.4756
mixed,32,29,0.9062,4.0,256,1024,2048,8192,7616,894.597,955.907,907.907,0.2171
mixed,32,29,0.9062,4.0,256,1024,4096,16384,15232,1669.509,1792.102,1685.734,0.1323
mixed,32,29,0.9062,4.0,256,2048,128,512,476,168.513,180.224,176.161,0.6531
mixed,32,29,0.9062,4.0,256,2048,256,1024,952,211.328,222.721,218.208,0.6039
mixed,32,29,0.9062,4.0,256,2048,512,2048,1904,338.849,366.144,364.737,0.9485
mixed,32,29,0.9062,4.0,256,2048,1024,4096,3808,525.474,563.042,553.568,0.7478
mixed,32,29,0.9062,4.0,256,2048,2048,8192,7616,916.643,979.716,940.707,0.3815
mixed,32,29,0.9062,4.0,256,2048,4096,16384,15232,1692.036,1810.759,1713.222,0.1784
mixed,32,29,0.9062,4.0,256,4096,128,512,476,232.288,240.352,237.986,0.7066
mixed,32,29,0.9062,4.0,256,4096,256,1024,952,250.816,270.625,268.162,0.8757
mixed,32,29,0.9062,4.0,256,4096,512,2048,1904,330.977,356.674,346.689,0.6114
mixed,32,29,0.9062,4.0,256,4096,1024,4096,3808,576.867,622.4,617.667,0.8961
mixed,32,29,0.9062,4.0,256,4096,2048,8192,7616,964.61,1028.578,1010.886,0.7234
mixed,32,29,0.9062,4.0,256,4096,4096,16384,15232,1745.798,1864.486,1783.013,0.3136
mixed,32,29,0.9062,4.0,256,8192,128,512,476,302.817,313.345,314.241,1.0851
mixed,32,29,0.9062,4.0,256,8192,256,1024,952,358.242,370.592,368.993,0.8705
mixed,32,29,0.9062,4.0,256,8192,512,2048,1904,397.409,432.514,431.394,0.9681
mixed,32,29,0.9062,4.0,256,8192,1024,4096,3808,585.378,615.907,594.467,0.2977
mixed,32,29,0.9062,4.0,256,8192,2048,8192,7616,1069.316,1147.458,1141.859,0.9283
mixed,32,29,0.9062,4.0,256,8192,4096,16384,15232,1861.67,1973.061,1933.734,0.6469
mixed,32,29,0.9062,4.0,512,0,128,512,476,136.8,142.432,136.576,-0.0398
mixed,32,29,0.9062,4.0,512,0,256,1024,952,187.392,198.272,191.073,0.3383
mixed,32,29,0.9062,4.0,512,0,512,2048,1904,286.593,308.161,291.424,0.224
mixed,32,29,0.9062,4.0,512,0,1024,4096,3808,477.571,513.697,485.891,0.2303
mixed,32,29,0.9062,4.0,512,0,2048,8192,7616,873.346,932.867,874.05,0.0118
mixed,32,29,0.9062,4.0,512,0,4096,16384,15232,1654.662,1768.773,1656.773,0.0185
mixed,32,29,0.9062,4.0,512,512,128,512,476,154.72,159.136,155.2,0.1087
mixed,32,29,0.9062,4.0,512,512,256,1024,952,207.424,216.512,209.952,0.2782
mixed,32,29,0.9062,4.0,512,512,512,2048,1904,302.561,323.841,309.633,0.3323
mixed,32,29,0.9062,4.0,512,512,1024,4096,3808,498.53,529.697,504.867,0.2033
mixed,32,29,0.9062,4.0,512,512,2048,8192,7616,891.106,951.235,889.571,-0.0255
mixed,32,29,0.9062,4.0,512,512,4096,16384,15232,1666.343,1784.07,1669.669,0.0283
mixed,32,29,0.9062,4.0,512,1024,128,512,476,174.465,177.952,173.696,-0.2205
mixed,32,29,0.9062,4.0,512,1024,256,1024,952,225.057,235.361,228.481,0.3323
mixed,32,29,0.9062,4.0,512,1024,512,2048,1904,323.52,340.898,328.353,0.2781
mixed,32,29,0.9062,4.0,512,1024,1024,4096,3808,514.371,549.251,520.289,0.1697
mixed,32,29,0.9062,4.0,512,1024,2048,8192,7616,906.819,975.909,906.629,-0.0028
mixed,32,29,0.9062,4.0,512,1024,4096,16384,15232,1688.644,1813.735,1689.798,0.0092
mixed,32,29,0.9062,4.0,512,2048,128,512,476,207.552,212.705,209.663,0.4097
mixed,32,29,0.9062,4.0,512,2048,256,1024,952,260.738,272.386,265.057,0.3708
mixed,32,29,0.9062,4.0,512,2048,512,2048,1904,352.481,376.385,363.041,0.4418
mixed,32,29,0.9062,4.0,512,2048,1024,4096,3808,547.811,585.792,552.065,0.112
mixed,32,29,0.9062,4.0,512,2048,2048,8192,7616,942.211,999.748,939.043,-0.0551
mixed,32,29,0.9062,4.0,512,2048,4096,16384,15232,1717.604,1839.942,1721.703,0.0335
mixed,32,29,0.9062,4.0,512,4096,128,512,476,275.426,284.799,282.656,0.7714
mixed,32,29,0.9062,4.0,512,4096,256,1024,952,328.833,340.704,335.233,0.5391
mixed,32,29,0.9062,4.0,512,4096,512,2048,1904,423.875,444.291,431.425,0.3698
mixed,32,29,0.9062,4.0,512,4096,1024,4096,3808,616.162,651.907,620.801,0.1298
mixed,32,29,0.9062,4.0,512,4096,2048,8192,7616,1004.898,1068.835,1006.499,0.025
mixed,32,29,0.9062,4.0,512,4096,4096,16384,15232,1786.15,1906.213,1787.652,0.0125
mixed,32,29,0.9062,4.0,512,8192,128,512,476,422.339,429.601,427.841,0.7576
mixed,32,29,0.9062,4.0,512,8192,256,1024,952,474.976,482.434,476.993,0.2704
mixed,32,29,0.9062,4.0,512,8192,512,2048,1904,564.289,584.738,575.36,0.5414
mixed,32,29,0.9062,4.0,512,8192,1024,4096,3808,757.443,794.884,767.042,0.2564
mixed,32,29,0.9062,4.0,512,8192,2048,8192,7616,1153.989,1212.388,1152.197,-0.0307
mixed,32,29,0.9062,4.0,512,8192,4096,16384,15232,1932.774,2053.064,1929.031,-0.0311
mixed,32,29,0.9062,4.0,1024,0,128,512,476,190.144,197.536,192.608,0.3333
mixed,32,29,0.9062,4.0,1024,0,256,1024,952,247.937,257.696,249.122,0.1214
mixed,32,29,0.9062,4.0,1024,0,512,2048,1904,343.682,363.649,350.624,0.3477
mixed,32,29,0.9062,4.0,1024,0,1024,4096,3808,540.577,577.505,548.001,0.201
mixed,32,29,0.9062,4.0,1024,0,2048,8192,7616,930.371,992.674,934.467,0.0657
mixed,32,29,0.9062,4.0,1024,0,4096,16384,15232,1716.934,1832.902,1714.118,-0.0243
mixed,32,29,0.9062,4.0,1024,512,128,512,476,227.361,234.498,230.4,0.4258
mixed,32,29,0.9062,4.0,1024,512,256,1024,952,282.656,293.281,284.769,0.1989
mixed,32,29,0.9062,4.0,1024,512,512,2048,1904,378.592,398.849,386.69,0.3998
mixed,32,29,0.9062,4.0,1024,512,1024,4096,3808,575.618,608.131,580.418,0.1476
mixed,32,29,0.9062,4.0,1024,512,2048,8192,7616,964.257,1027.714,968.963,0.0742
mixed,32,29,0.9062,4.0,1024,512,4096,16384,15232,1751.814,1868.326,1747.333,-0.0385
mixed,32,29,0.9062,4.0,1024,1024,128,512,476,261.665,271.168,265.441,0.3973
mixed,32,29,0.9062,4.0,1024,1024,256,1024,952,320.897,329.219,322.688,0.2152
mixed,32,29,0.9062,4.0,1024,1024,512,2048,1904,415.297,434.658,420.801,0.2843
mixed,32,29,0.9062,4.0,1024,1024,1024,4096,3808,609.634,646.209,613.248,0.0988
mixed,32,29,0.9062,4.0,1024,1024,2048,8192,7616,997.347,1064.709,1002.213,0.0722
mixed,32,29,0.9062,4.0,1024,1024,4096,16384,15232,1785.445,1902.47,1781.543,-0.0333
mixed,32,29,0.9062,4.0,1024,2048,128,512,476,333.122,340.353,338.37,0.7258
mixed,32,29,0.9062,4.0,1024,2048,256,1024,952,386.499,397.635,390.08,0.3216
mixed,32,29,0.9062,4.0,1024,2048,512,2048,1904,481.825,500.834,487.33,0.2896
mixed,32,29,0.9062,4.0,1024,2048,1024,4096,3808,676.93,709.699,679.011,0.0635
mixed,32,29,0.9062,4.0,1024,2048,2048,8192,7616,1063.587,1128.581,1068.451,0.0748
mixed,32,29,0.9062,4.0,1024,2048,4096,16384,15232,1850.598,1968.454,1848.613,-0.0168
mixed,32,29,0.9062,4.0,1024,4096,128,512,476,477.826,488.672,479.552,0.1591
mixed,32,29,0.9062,4.0,1024,4096,256,1024,952,528.225,540.417,531.651,0.281
mixed,32,29,0.9062,4.0,1024,4096,512,2048,1904,620.161,645.636,627.521,0.2889
mixed,32,29,0.9062,4.0,1024,4096,1024,4096,3808,817.571,844.418,819.586,0.0751
mixed,32,29,0.9062,4.0,1024,4096,2048,8192,7616,1205.508,1267.142,1203.844,-0.027
mixed,32,29,0.9062,4.0,1024,4096,4096,16384,15232,1989.576,2107.654,1980.166,-0.0797
mixed,32,29,0.9062,4.0,1024,8192,128,512,476,760.58,771.139,766.369,0.5483
mixed,32,29,0.9062,4.0,1024,8192,256,1024,952,810.659,820.803,817.572,0.6815
mixed,32,29,0.9062,4.0,1024,8192,512,2048,1904,904.449,926.371,913.22,0.4001
mixed,32,29,0.9062,4.0,1024,8192,1024,4096,3808,1095.46,1132.869,1105.123,0.2583
mixed,32,29,0.9062,4.0,1024,8192,2048,8192,7616,1487.973,1547.779,1489.094,0.0187
mixed,32,29,0.9062,4.0,1024,8192,4096,16384,15232,2264.329,2385.287,2263.718,-0.0051
mixed,32,29,0.9062,4.0,2048,0,128,512,476,344.704,350.914,346.113,0.2269
mixed,32,29,0.9062,4.0,2048,0,256,1024,952,401.634,410.72,404.482,0.3134
mixed,32,29,0.9062,4.0,2048,0,512,2048,1904,498.594,519.713,506.016,0.3514
mixed,32,29,0.9062,4.0,2048,0,1024,4096,3808,695.907,728.513,699.52,0.1108
mixed,32,29,0.9062,4.0,2048,0,2048,8192,7616,1090.115,1146.435,1085.475,-0.0824
mixed,32,29,0.9062,4.0,2048,0,4096,16384,15232,1866.598,1988.198,1861.892,-0.0387
mixed,32,29,0.9062,4.0,2048,512,128,512,476,418.241,426.912,424.034,0.6681
mixed,32,29,0.9062,4.0,2048,512,256,1024,952,476.513,484.514,476.161,-0.044
mixed,32,29,0.9062,4.0,2048,512,512,2048,1904,572.323,592.387,577.825,0.2742
mixed,32,29,0.9062,4.0,2048,512,1024,4096,3808,766.978,806.658,772.578,0.1411
mixed,32,29,0.9062,4.0,2048,512,2048,8192,7616,1159.906,1224.929,1158.177,-0.0266
mixed,32,29,0.9062,4.0,2048,512,4096,16384,15232,1949.286,2064.105,1945.096,-0.0365
mixed,32,29,0.9062,4.0,2048,1024,128,512,476,494.915,502.048,496.578,0.2331
mixed,32,29,0.9062,4.0,2048,1024,256,1024,952,549.954,560.865,552.419,0.2259
mixed,32,29,0.9062,4.0,2048,1024,512,2048,1904,645.347,663.427,649.762,0.2442
mixed,32,29,0.9062,4.0,2048,1024,1024,4096,3808,841.539,877.315,844.036,0.0698
mixed,32,29,0.9062,4.0,2048,1024,2048,8192,7616,1233.891,1300.741,1232.675,-0.0182
mixed,32,29,0.9062,4.0,2048,1024,4096,16384,15232,2017.989,2138.566,2018.95,0.008
mixed,32,29,0.9062,4.0,2048,2048,128,512,476,636.77,644.835,645.696,1.1068
mixed,32,29,0.9062,4.0,2048,2048,256,1024,952,690.147,702.336,697.157,0.5751
mixed,32,29,0.9062,4.0,2048,2048,512,2048,1904,784.803,802.915,792.388,0.4188
mixed,32,29,0.9062,4.0,2048,2048,1024,4096,3808,979.235,1012.227,983.267,0.1222
mixed,32,29,0.9062,4.0,2048,2048,2048,8192,7616,1374.725,1431.365,1372.709,-0.0356
mixed,32,29,0.9062,4.0,2048,2048,4096,16384,15232,2152.613,2276.358,2153.286,0.0054
mixed,32,29,0.9062,4.0,2048,4096,128,512,476,926.531,927.428,931.811,5.8863
mixed,32,29,0.9062,4.0,2048,4096,256,1024,952,971.651,984.003,982.532,0.8809
mixed,32,29,0.9062,4.0,2048,4096,512,2048,1904,1063.651,1084.451,1074.853,0.5386
mixed,32,29,0.9062,4.0,2048,4096,1024,4096,3808,1254.434,1287.203,1265.507,0.3379
mixed,32,29,0.9062,4.0,2048,4096,2048,8192,7616,1649.894,1710.341,1648.259,-0.027
mixed,32,29,0.9062,4.0,2048,4096,4096,16384,15232,2426.985,2547.881,2431.24,0.0352
mixed,32,29,0.9062,4.0,2048,8192,128,512,476,1473.219,1484.677,1477.41,0.3658
mixed,32,29,0.9062,4.0,2048,8192,256,1024,952,1514.886,1522.181,1520.646,0.7896
mixed,32,29,0.9062,4.0,2048,8192,512,2048,1904,1639.975,1648.486,1622.181,-2.0907
mixed,32,29,0.9062,4.0,2048,8192,1024,4096,3808,1823.524,1848.772,1828.899,0.2129
mixed,32,29,0.9062,4.0,2048,8192,2048,8192,7616,2205.703,2260.328,2223.528,0.3263
mixed,32,29,0.9062,4.0,2048,8192,4096,16384,15232,2981.64,3099.403,2992.487,0.0921
pure,64,1,0.0156,4.0,0,0,128,512,134,97.056,186.626,106.304,0.1032
pure,64,1,0.0156,4.0,0,0,256,1024,268,125.184,293.569,133.632,0.0502
pure,64,1,0.0156,4.0,0,0,512,2048,536,190.658,497.313,188.0,-0.0087
pure,64,1,0.0156,4.0,0,0,1024,4096,1072,296.544,908.515,304.064,0.0123
pure,64,1,0.0156,4.0,0,0,2048,8192,2144,509.345,1735.939,547.073,0.0308
pure,64,1,0.0156,4.0,0,0,4096,16384,4288,940.228,3411.147,1018.947,0.0319
mixed,64,1,0.0156,4.0,16,0,128,512,134,93.888,182.335,103.84,0.1125
mixed,64,1,0.0156,4.0,16,0,256,1024,268,119.137,288.034,134.208,0.0892
mixed,64,1,0.0156,4.0,16,0,512,2048,536,186.817,493.923,197.953,0.0363
mixed,64,1,0.0156,4.0,16,0,1024,4096,1072,293.536,909.539,308.257,0.0239
mixed,64,1,0.0156,4.0,16,0,2048,8192,2144,507.361,1735.269,538.849,0.0256
mixed,64,1,0.0156,4.0,16,0,4096,16384,4288,942.5,3400.969,1017.124,0.0304
mixed,64,1,0.0156,4.0,16,512,128,512,134,106.4,189.57,112.704,0.0758
mixed,64,1,0.0156,4.0,16,512,256,1024,268,136.609,291.106,139.808,0.0207
mixed,64,1,0.0156,4.0,16,512,512,2048,536,190.976,494.018,201.345,0.0342
mixed,64,1,0.0156,4.0,16,512,1024,4096,1072,295.809,910.595,325.73,0.0487
mixed,64,1,0.0156,4.0,16,512,2048,8192,2144,508.514,1743.429,538.496,0.0243
mixed,64,1,0.0156,4.0,16,512,4096,16384,4288,942.211,3416.363,1018.051,0.0307
mixed,64,1,0.0156,4.0,16,1024,128,512,134,114.337,187.936,112.96,-0.0187
mixed,64,1,0.0156,4.0,16,1024,256,1024,268,138.625,295.84,153.216,0.0928
mixed,64,1,0.0156,4.0,16,1024,512,2048,536,191.425,496.897,203.585,0.0398
mixed,64,1,0.0156,4.0,16,1024,1024,4096,1072,300.77,909.635,332.673,0.0524
mixed,64,1,0.0156,4.0,16,1024,2048,8192,2144,508.96,1746.406,546.464,0.0303
mixed,64,1,0.0156,4.0,16,1024,4096,16384,4288,945.827,3418.024,1016.389,0.0285
mixed,64,1,0.0156,4.0,16,2048,128,512,134,125.248,205.248,124.321,-0.0116
mixed,64,1,0.0156,4.0,16,2048,256,1024,268,156.705,298.912,156.513,-0.0014
mixed,64,1,0.0156,4.0,16,2048,512,2048,536,207.264,504.93,208.16,0.003
mixed,64,1,0.0156,4.0,16,2048,1024,4096,1072,303.04,912.035,331.552,0.0468
mixed,64,1,0.0156,4.0,16,2048,2048,8192,2144,515.041,1752.487,563.714,0.0393
mixed,64,1,0.0156,4.0,16,2048,4096,16384,4288,945.475,3436.78,1012.867,0.0271
mixed,64,1,0.0156,4.0,16,4096,128,512,134,129.184,214.978,127.936,-0.0145
mixed,64,1,0.0156,4.0,16,4096,256,1024,268,156.672,329.569,156.8,0.0007
mixed,64,1,0.0156,4.0,16,4096,512,2048,536,214.72,512.415,213.376,-0.0045
mixed,64,1,0.0156,4.0,16,4096,1024,4096,1072,335.232,925.507,335.138,-0.0002
mixed,64,1,0.0156,4.0,16,4096,2048,8192,2144,524.546,1751.526,564.003,0.0322
mixed,64,1,0.0156,4.0,16,4096,4096,16384,4288,956.675,3443.786,1029.827,0.0294
