user_id,user_x_m,user_y_m,request_weight,request_probability,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m
66,8780.095992040406,9469.494452979941,,,1,4649.196319156288,0,7708.176589470459
67,856.5345206787878,4859.9046331661375,,,0,1649.4258072216574,1,6644.942459249812
68,692.1251846838361,7606.021652572315,,,0,3171.7125029753556,1,7289.616475144068
69,7658.3442930698775,1283.9146449976279,,,1,3719.4573906432784,0,6357.4999969728415
70,4752.8237809873135,5498.035934949439,,,0,2307.2179742458097,1,2791.9557608976907
71,2650.566289400591,8724.330410852574,,,0,3727.372696243986,1,6114.543672482784
72,4231.379402008869,2117.9820544208205,,,0,3362.0978677517737,1,4357.741163980753
73,5392.960887794583,7299.3106908997615,,,1,3118.724654991096,0,3695.409632448771
74,2011.510633896959,3117.1629130089495,,,0,1945.1728347230985,1,5802.46421944807
75,9951.493566608946,6498.780576394535,,,1,2873.354124242709,0,7600.730201065688
76,4381.00083914504,5175.758410355907,,,0,1889.194319194079,1,3123.9473081703504
77,1210.0419586826572,2246.9733703155734,,,0,3040.2544913396423,1,6866.056203184205
78,3380.855621474553,5883.087184572333,,,0,1247.2969179145803,1,4212.741789701058
79,2301.14732596577,2202.1738445155947,,,0,2804.8838803564063,1,5903.888576406697
80,709.9308600903254,6311.029572700989,,,0,2218.8163660279547,1,6915.478108218566
81,2289.417838111544,9054.20013006128,,,0,4059.6654469912305,1,6602.022808229238
82,8596.354002537466,708.5734988865345,,,1,4429.258799544105,0,7455.325179944436
83,2380.046343689952,6689.777782962806,,,0,1694.0300574242608,1,5391.592937023095
84,2142.368073704386,1323.11848725025,,,0,3694.2331076296205,1,6497.974878103404
85,9355.14240580671,5710.430933252845,,,1,1986.5209429414065,0,6891.856753793705
86,4726.710263117941,7846.194242907533,,,0,3613.7321793728374,1,3973.9096156122305
87,8074.969977666434,1904.0991436187771,,,1,3148.839879663577,0,6376.903038656309
88,969.3081422882333,4310.511824063775,,,0,1678.8125291470046,1,6566.987900486693
89,4235.786230199208,4670.246680366749,,,0,1766.8308036590054,1,3280.8274545861514
90,7290.758494598506,6733.645472933015,,,1,1746.2269707583323,0,5094.7908278347295
91,9841.652113659662,984.1787115195888,,,1,4648.672417198187,0,8368.19433205371
92,4026.212821022688,3393.0260539496317,,,0,2216.233480105091,1,3827.4747063973978
93,8616.72536352791,2486.5633392028562,,,1,2750.352592920704,0,6612.994255302567
94,1902.089084408115,4486.135478331319,,,0,788.3870937640396,1,5621.446732428633
95,4218.816398344042,2785.4514466694045,,,0,2803.3114536695734,1,3958.5844847413073
96,2498.0644788210047,9232.655992760128,,,0,4232.656435300467,1,6552.460279244768
97,4431.307450534569,8613.491047618305,,,0,4097.226625378193,1,4740.695256432571
98,5503.25312449848,505.8832952488124,,,1,4917.731493356338,0,5405.239521587693
99,9992.824684127267,8360.275850799519,,,1,4183.972836821558,0,8211.813170094245
